time,X_value,Y_value,Z_value
Started:,Oct 08 2018,17:12:59:815, 
0.0203,0.28731,9.92666,0.12211
0.0431,-0.47885,9.79498,0.17239
0.0612,0.08859,9.01205,0.58899
0.0831,0.36872,10.56833,1.11094
0.1022,-0.26576,9.22754,-0.11493
0.1202,-0.20830,9.12937,0.50280
0.1405,-0.13169,8.91628,0.84278
0.1629,-0.32802,9.35443,0.50040
0.1803,-0.76138,9.24669,0.86673
0.2000,-0.15323,11.02564,0.28731
0.2255,-0.12211,10.29299,1.03433
0.2401,-0.42139,9.93385,0.22746
0.2603,-0.46928,10.54199,0.64167
0.2825,-0.08380,10.11342,1.04390
0.3001,-0.73983,9.81653,0.78772
0.3201,-0.57223,10.39115,-0.05267
0.3421,-0.47885,8.90191,0.84518
0.3634,-0.52435,9.44063,-0.14126
0.3805,-0.57223,9.57710,0.62251
0.4023,0.12211,9.44781,0.86194
0.4199,-0.26576,10.41031,1.76937
0.4398,-0.63209,10.80297,1.27375
0.4626,-0.19394,10.21637,1.17798
0.4799,-0.32083,10.16848,0.88828
0.5067,-0.35914,9.46457,1.63768
0.5232,0.11014,9.79258,1.21869
0.5399,-0.51237,10.33130,1.51797
0.5607,-0.58181,10.68565,1.03672
0.5825,-0.62969,10.07750,1.80528
0.6000,-0.43336,10.63537,-0.85715
0.6203,-0.58899,10.12539,0.68476
0.6490,-0.31844,10.59945,0.45491
0.6679,-0.31844,9.80695,1.01996
0.6802,-0.51237,10.78142,-0.39745
0.7021,-0.41182,9.08388,-0.35914
0.7203,-0.44294,10.79818,-0.52913
0.7400,-0.31365,9.31852,0.40703
0.7629,0.01197,9.87878,0.05986
0.7871,0.21548,9.88117,1.18995
0.8023,-0.47407,9.83089,0.09338
0.8222,0.50998,9.95300,0.26337
0.8404,0.28492,10.23074,1.82923
0.8612,-0.02634,10.94902,1.94655
0.8826,-0.15563,9.73752,1.56825
0.9009,-0.39745,9.69442,0.17957
0.9317,0.76138,7.85562,0.50998
0.9514,0.14605,8.81093,0.76138
0.9618,0.58660,10.59227,0.33280
0.9803,0.50280,8.46376,1.16362
1.0031,-0.91940,10.12299,0.50040
1.0202,-0.27774,10.27623,2.36794
1.0411,-0.67040,11.14056,0.65364
1.0688,-1.00320,9.54837,1.03912
1.0847,-0.54350,8.96416,-0.06704
1.1002,0.55547,10.29299,-0.93616
1.1237,0.93137,8.85403,-1.01278
1.1406,0.79490,9.23951,-1.15165
1.1604,1.42699,8.39672,-0.56984
1.1851,0.46210,9.42147,0.24661
1.2073,0.49801,9.51724,0.01437
1.2200,1.01517,9.51485,0.74462
1.2434,0.15563,10.17806,0.46210
1.2599,-0.25379,9.01684,1.38150
1.2803,-0.00718,9.87160,1.19474
1.3022,0.96968,9.74470,-1.25460
1.3202,0.34238,8.18603,0.79729
1.3470,-1.02954,10.25229,1.23305
1.3683,-0.33520,9.02163,0.99602
1.3805,0.53153,9.48612,-1.17798
1.4005,-0.31844,10.08469,0.54829
1.4226,-0.56026,10.64255,0.46928
1.4413,-0.03591,10.04159,-0.04310
1.4599,0.36393,10.51326,0.48125
1.4891,-0.11732,9.40711,0.58420
1.5091,-0.65603,9.87160,2.01598
1.5204,-0.16042,10.65213,2.58342
1.5421,-0.38069,8.93064,0.79969
1.5600,1.34079,9.82610,-2.77975
1.5800,0.51716,9.12219,2.99045
1.6022,0.62969,9.13655,1.88669
1.6258,-0.57702,9.07909,1.89866
1.6402,-0.44773,9.18444,0.11971
1.6634,-0.63927,8.99529,-0.18675
1.6802,0.43097,9.12219,1.80528
1.7004,-0.05507,9.03360,1.13249
1.7221,0.44534,9.56513,1.32403
1.7401,0.01437,10.99690,1.51797
1.7673,0.21309,10.02004,2.41343
1.7841,0.30407,9.48133,0.70152
1.8003,-0.37830,6.06709,2.13330
1.8203,-0.94813,12.68966,-2.75820
1.8424,-0.67040,9.76864,1.81007
1.8597,2.04711,9.52443,0.16760
1.8803,0.65124,9.66090,1.29051
1.9099,1.26897,8.14053,-1.65684
1.9202,0.87391,9.78540,-0.25619
1.9397,-0.18915,10.76705,0.75420
1.9621,0.41660,9.69202,2.12372
1.9799,-0.48125,10.33848,2.02556
1.9999,-0.08619,8.29137,0.46449
2.0221,0.31844,9.51006,-0.33759
2.0506,-0.31844,9.32331,0.39266
2.0707,0.23943,9.89314,0.71110
2.0829,-0.21788,10.02243,0.60336
2.0998,0.44773,9.04557,0.17239
2.1199,0.99841,9.54119,0.37111
2.1420,-0.06704,10.59227,-0.62012
2.1597,-0.64645,9.10543,1.15883
2.1866,-0.27774,9.41908,0.90025
2.2061,-0.41182,11.12380,1.36474
2.2199,-0.54829,9.94342,0.84518
2.2400,-0.10056,10.38636,-0.06225
2.2621,0.07422,9.59386,0.84518
2.2799,0.31844,8.97374,0.61772
2.2998,0.59378,10.83888,1.04869
2.3277,-0.50998,10.34327,0.69673
2.3398,-0.26337,9.42147,0.65843
2.3603,0.40463,9.78780,1.14446
2.3821,-0.44534,9.00247,1.04869
2.4001,-0.02155,10.28102,0.26098
2.4204,0.19154,10.14215,1.20671
2.4428,-0.54589,10.10623,1.21150
2.4658,-0.28731,10.23074,1.42938
2.4833,-0.42379,10.08229,-0.13169
2.5022,-0.28731,9.05275,0.49561
2.5199,-0.00479,10.66171,0.08619
2.5397,0.30647,9.55795,0.10535
2.5631,0.43576,9.25148,-0.16999
2.5800,0.39745,8.90431,1.87232
2.6061,0.73265,10.72156,0.90982
2.6260,0.42379,8.33447,0.52435
2.6399,0.52913,10.34806,-0.87630
2.6600,0.01676,10.68804,0.81405
2.6819,-0.30168,10.70001,0.31365
2.7000,-0.78532,9.38795,1.36234
2.7198,-0.15323,9.92666,1.08700
2.7482,-0.24422,9.00247,1.01757
2.7743,-0.07901,10.14694,0.08380
2.7808,-0.02873,9.38077,-0.72307
2.8021,0.50759,10.40073,0.58899
2.8199,0.90982,11.32013,1.16841
2.8397,-0.09098,11.45660,1.06306
2.8652,0.54589,10.68804,1.11573
2.8880,1.02714,9.80695,1.31925
2.9007,-0.53632,9.84286,1.75740
2.9237,-0.46928,10.51326,2.01837
2.9403,0.34956,9.40950,0.65603
2.9604,0.15323,10.31932,1.25221
2.9826,-0.14845,9.74230,-0.00479
3.0011,0.14605,9.52443,1.39107
3.0259,-0.16760,9.41429,1.51558
3.0490,-0.05028,9.36401,1.64726
3.0601,-0.02873,8.98332,-0.56984
3.0806,0.25140,8.86600,0.18436
3.1033,0.35675,10.47256,0.84997
3.1221,0.47167,8.78699,0.53632
3.1408,-0.32562,9.42147,0.69195
3.1729,-0.30886,11.08549,0.72786
3.1852,0.39745,10.55157,0.06225
3.2004,0.22506,8.93304,0.67040
3.2226,0.68955,9.98652,0.86433
3.2414,-0.13887,9.28260,1.32882
3.2613,0.10774,9.32091,1.65923
3.2835,0.51237,9.58907,1.30967
3.3069,0.17239,9.23951,0.11732
3.3221,0.07183,10.28341,0.16520
3.3432,0.03113,9.49330,1.13967
3.3611,-0.60575,9.36161,1.04151
3.3813,-0.28252,8.88994,1.56346
3.4034,-0.56984,8.75107,0.61533
3.4213,0.17239,9.07430,-0.52435
3.4469,0.93856,9.81413,-0.34478
3.4643,0.07662,8.70079,0.46688
3.4816,-0.13647,10.33848,1.66642
3.5011,0.85236,8.34165,1.91303
3.5237,0.60575,9.80934,2.16682
3.5414,0.19872,10.60424,0.95292
3.5614,0.54829,9.46457,0.59139
3.5899,0.27774,10.03919,1.91542
3.6014,0.60096,10.54678,1.50839
3.6211,0.07422,9.93863,1.71909
3.6443,0.12211,9.25627,1.99922
3.6615,0.16999,10.81494,1.44135
3.6817,-0.41900,9.86681,0.25379
3.7038,0.13408,9.80216,0.80448
3.7281,-0.51237,9.35443,0.01676
3.7413,-0.42379,9.19880,-0.49801
3.7635,-0.06225,8.98332,-0.37830
3.7813,-0.46688,10.28820,-0.61293
3.8020,-0.28492,9.52443,-1.04869
3.8237,-0.25619,9.73752,-1.24742
3.8430,-0.32323,10.63297,-0.06225
3.8678,0.00000,10.10145,0.45252
3.8853,0.30647,9.79977,0.23464
3.9011,0.43576,8.67685,0.94334
3.9212,0.81645,8.91628,1.18277
3.9436,-0.00239,10.09666,1.82204
3.9613,-0.32802,10.45340,1.13249
3.9814,0.44294,9.87878,1.10137
4.0103,0.05028,10.98972,0.56265
4.0215,-0.69913,10.79100,1.04151
4.0418,0.42139,9.44781,1.13489
4.0636,0.27534,9.17247,1.41262
4.0813,0.27295,9.75667,1.78134
4.1015,0.23943,8.71037,1.24981
4.1237,0.01437,8.73671,0.53871
4.1477,0.49801,9.89075,1.39347
4.1647,0.11971,9.64893,0.54589
4.1836,0.24661,10.53002,0.57941
4.2011,0.18915,10.12060,1.60416
4.2211,0.13647,9.63456,1.10855
4.2435,0.57702,9.44541,1.16841
4.2613,0.83321,9.51485,0.74941
4.2922,0.47407,9.33049,0.33999
4.3032,1.39826,9.86441,-0.01437
4.3212,0.14126,10.01765,1.06066
4.3417,-0.26337,10.76945,2.14048
4.3635,0.46210,10.39834,1.49642
4.3813,0.15323,9.56513,1.69994
4.4011,0.23224,9.55076,1.04151
4.4306,0.83800,10.02483,0.18675
4.4410,-0.00479,8.52362,1.64966
4.4610,0.16760,10.14215,1.43896
4.4834,0.16760,9.85244,0.94574
4.5014,0.37351,8.80614,0.40942
4.5223,0.62969,10.14933,1.10376
4.5433,-0.01915,10.08947,0.98884
4.5674,0.27534,8.72474,1.52276
4.5825,0.72547,9.30176,1.19953
4.6034,-0.24182,9.53400,0.45252
4.6212,0.31126,9.27542,0.63448
4.6412,0.77575,9.27303,1.22826
4.6635,0.42618,9.62498,1.77655
4.6813,0.00000,9.83329,1.81486
4.7074,-0.14126,10.13496,1.14686
4.7229,0.28252,10.79578,1.52036
4.7437,0.33759,9.06472,1.53952
4.7610,0.10056,9.47175,0.67997
4.7832,0.59857,9.73033,1.43417
4.8011,-0.39506,10.85085,1.07982
4.8213,-0.20351,9.67287,0.35675
4.8431,0.39984,10.68325,1.05588
4.8644,0.57463,8.10701,0.69673
4.8812,0.23464,8.80135,0.73504
4.9034,0.35435,10.00567,0.79250
4.9211,-0.34956,9.44541,0.99841
4.9411,0.98405,9.07191,0.22267
4.9635,0.36872,9.90990,0.27534
4.9877,0.19633,10.15651,1.37671
5.0009,0.48843,10.61382,1.21390
5.0230,-0.18436,10.82691,1.05827
5.0411,0.28971,11.13098,1.30009
5.0612,0.24661,10.64734,1.48684
5.0833,-0.04789,10.09187,0.23943
5.1010,0.03831,10.14215,0.76856
5.1278,0.56265,10.57791,0.72547
5.1488,0.39984,9.58907,0.12690
5.1611,-0.38069,10.00328,1.01517
5.1811,0.46210,8.97135,0.78293
5.2032,0.70871,8.24109,1.26657
5.2210,0.13408,10.17806,0.71110
5.2410,0.11732,9.05515,0.37111
5.2701,0.78772,9.79258,0.68716
5.2813,-0.52195,9.67766,0.28492
5.3010,-0.21070,10.13496,0.45970
5.3231,0.11732,8.93543,-0.02394
5.3418,0.12450,8.79896,-0.09817
5.3610,0.96968,10.06074,0.62730
5.3833,0.16281,9.45978,0.01676
5.4121,0.62491,10.45580,0.40942
5.4210,0.40703,9.98413,0.71110
5.4443,-0.29450,9.58428,0.62491
5.4604,0.17718,9.52203,1.55388
5.4809,0.33280,9.27063,0.85236
5.5042,-0.15323,10.03919,1.41262
5.5210,-0.18436,10.60664,0.66800
5.5486,0.08859,9.96018,0.22267
5.5636,0.81645,7.78379,0.98884
5.5818,-0.01915,10.15891,-0.44773
5.6009,-0.25140,9.73033,0.47167
5.6240,0.73025,9.47893,-0.09098
5.6417,0.06225,8.86600,0.51237
5.6610,0.06943,10.24271,0.02394
5.6894,-0.17718,10.37200,0.87630
5.7008,-0.49083,10.04398,1.04869
5.7209,-0.58899,10.34806,1.02236
5.7431,-0.27534,10.28102,-0.36393
5.7609,0.67997,7.95378,0.09817
5.7812,0.35675,10.27862,-1.04390
5.8035,0.09577,9.49569,0.78772
5.8275,0.69913,9.11261,0.62012
5.8478,0.30647,9.18204,0.62730
5.8662,0.02394,10.03680,0.26337
5.8809,0.11014,10.07750,1.38389
5.9011,0.04070,10.24750,0.36632
5.9241,0.08380,10.41749,1.94176
5.9409,-0.28252,9.83808,0.83081
5.9674,0.46210,9.55795,0.85715
5.9846,0.50280,9.46936,0.89785
6.0021,0.50040,9.59146,1.55628
6.0209,-0.08141,10.09905,1.99922
6.0430,-1.11573,9.21078,1.95133
6.0609,-0.21548,10.24271,-0.42379
6.0809,0.41182,8.52841,-0.12211
6.1098,-0.13887,8.45179,-0.20351
6.1207,0.82124,9.73512,-0.19633
6.1408,1.16362,8.89473,1.00081
6.1631,0.65124,9.50527,1.14925
6.1808,0.29210,9.58668,0.83560
6.2007,-0.09098,9.73991,0.78053
6.2228,0.04070,9.35204,1.19474
6.2475,-0.04310,9.96497,-0.03831
6.2642,0.14126,10.62579,0.28492
6.2831,-0.36154,10.61861,0.99841
6.3007,-0.21070,9.35922,0.44773
6.3208,0.09338,9.12458,-0.42618
6.3430,-0.29210,8.14532,1.22826
6.3608,-0.17478,9.45260,-0.78053
6.3872,0.48604,9.14134,-0.51956
6.4037,-0.07662,9.61062,0.15802
6.4207,0.42379,9.37359,0.23224
6.4408,0.49083,10.01286,0.73265
6.4629,0.68716,9.78301,0.65124
6.4808,0.03591,10.64734,1.01278
6.5007,0.02394,10.14454,1.67599
6.5343,0.33759,9.07909,1.79571
6.5486,-0.05507,9.29218,2.07823
6.5605,0.57223,11.12859,-0.51716
6.5830,0.24422,10.20201,0.68716
6.6004,-0.66321,9.98413,0.87152
6.6208,-0.22267,10.98014,-0.09338
6.6427,0.27055,7.95139,0.00718
6.6673,0.72786,9.30655,-0.98405
6.6821,0.81166,9.97455,0.18436
6.7026,0.56026,9.84765,0.49561
6.7207,0.33999,8.54996,0.90743
6.7407,-0.14126,9.82610,0.72068
6.7629,-0.58420,10.04877,1.28573
6.7812,-0.06704,10.41270,0.54589
6.8074,-0.29689,10.38397,0.19394
6.8226,-0.31604,10.36960,-0.30886
6.8406,-0.94574,9.88836,1.33361
6.8607,0.83081,10.08708,-0.86912
6.8828,0.42618,9.01444,1.58262
6.9017,0.17718,9.65372,-0.29210
6.9206,0.64406,9.70160,1.63529
6.9490,0.14126,10.25229,1.43656
6.9636,0.31365,9.99131,1.12770
6.9804,0.10295,8.78699,1.19953
7.0028,0.08141,9.79019,1.77895
7.0206,-0.20830,10.07271,1.03672
7.0404,-0.69913,11.00409,0.72786
7.0629,-0.39266,9.74709,-0.73504
7.0876,-0.26098,9.87399,-0.69434
7.1024,0.05986,9.38316,1.14446
7.1226,0.21070,7.13494,1.44614
7.1409,0.66561,9.69202,-0.89067
7.1604,0.79250,9.17486,-0.51956
7.1827,0.39027,9.49569,-1.10615
7.2006,0.54350,10.51087,0.48604
7.2270,0.15802,9.94342,1.17080
7.2463,0.03591,10.32172,1.46290
7.2606,-0.61054,10.59945,1.14925
7.2805,-0.41182,9.41908,1.37910
7.3027,0.26576,9.34007,1.14925
7.3206,0.05507,8.79417,0.15323
7.3418,-0.08141,9.79977,0.01437
7.3683,-0.15563,10.27383,0.76617
7.3828,0.32562,9.21078,0.57941
7.3994,-0.19872,9.59386,-0.33280
7.4228,0.33280,9.54837,0.39984
7.4403,0.36393,9.55076,0.43576
7.4606,0.33520,9.97694,-0.06465
7.4828,0.21309,8.99290,0.93137
7.5076,0.45252,9.73033,1.02954
7.5213,0.24422,9.68724,1.61614
7.5423,-0.26816,8.97135,1.63768
7.5611,0.28971,9.07430,0.74223
7.5804,0.37351,8.30095,0.70392
7.6028,-0.05267,9.95300,-0.11014
7.6205,0.05028,8.95698,1.58501
7.6513,-0.37111,11.28422,1.28333
7.6657,-0.07183,9.87878,0.95292
7.6803,-0.16520,9.33288,0.44055
7.7012,0.08380,10.51805,0.62251
7.7226,0.34238,9.75428,0.79729
7.7405,-0.39984,10.02243,1.20671
7.7608,0.54589,9.23951,1.25460
7.7887,-0.07662,9.87878,0.75180
7.8001,-0.29928,9.81413,0.86194
7.8205,0.15563,9.26345,1.01278
7.8422,-0.15323,9.79498,0.76138
7.8594,0.64167,10.63776,-0.00239
7.8808,-0.00958,9.52203,0.85954
7.9021,0.23464,10.42707,0.43576
7.9269,0.15084,10.43664,1.50839
7.9401,0.18196,9.76864,1.13010
7.9622,0.26098,9.17007,0.49322
7.9803,0.28731,8.64094,0.23943
8.0004,0.24661,9.59146,-0.07901
8.0224,0.18675,9.66808,0.73265
8.0403,0.33999,8.68882,0.42618
8.0665,-0.11253,9.40711,-0.25858
8.0832,0.03352,9.05754,-0.50280
8.1003,-0.25858,9.59386,0.37830
8.1203,-0.13408,9.28739,0.62969
8.1437,0.57702,8.35362,0.55068
8.1602,1.37431,7.69520,0.88109
8.1803,1.41741,9.16050,0.36632
8.2088,0.47885,10.15891,0.16520
8.2200,0.17957,10.20919,1.53952
8.2403,0.11732,9.83808,0.68476
8.2625,-0.31844,10.59945,2.28174
8.2812,0.43576,8.60263,0.62251
8.3003,-0.35914,9.06472,0.37351
8.3233,0.47407,9.03120,0.50280
8.3463,1.12052,6.51243,0.41900
8.3632,1.08700,9.10303,-1.62332
8.3824,0.59617,9.84047,-0.98165
8.4002,0.65843,8.96895,0.01437
8.4201,0.63448,10.41988,0.83321
8.4425,-0.53153,10.17327,1.16122
