time,X_value,Y_value,Z_value
Started:,Oct 17 2018,21:16:01:084, 
0.0199,-0.01383,0.01144,-0.00534
0.0421,0.02221,-0.02276,0.00199
0.0599,0.00450,-0.00138,-0.00228
0.0800,-0.01444,0.02427,-0.00228
0.1072,-0.02116,0.04138,-0.00595
0.1200,-0.01932,0.03954,-0.00595
0.1404,-0.01871,0.03527,-0.00411
0.1636,-0.02055,0.03588,-0.01022
0.1811,0.00144,0.00595,0.00138
0.2009,-0.02604,0.03649,-0.00411
0.2252,-0.01505,0.02611,-0.00411
0.2447,-0.00466,0.01022,-0.00411
0.2611,0.00511,-0.00749,-0.00289
0.2834,0.00511,-0.00199,-0.00411
0.3011,-0.00161,0.00839,-0.00350
0.3214,-0.00466,0.00717,-0.00167
0.3439,-0.00466,0.01328,-0.00717
0.3613,0.01305,-0.01421,0.00199
0.3853,0.00572,-0.00505,-0.00350
0.4035,0.01183,-0.00749,0.00261
0.4214,-0.01077,0.01450,-0.00656
0.4409,-0.01261,0.01939,-0.00350
0.4637,-0.01016,0.02122,-0.00961
0.4809,0.01122,-0.01055,-0.00595
0.5428,0.01122,-0.00810,-0.00411
0.5429,-0.00344,0.02000,-0.00839
0.5577,-0.02482,0.05482,-0.00656
0.5624,-0.04315,0.08047,-0.01389
0.5856,-0.01627,0.04077,-0.00534
0.6028,-0.02910,0.04138,-0.00778
0.6234,0.00633,-0.00199,-0.00167
0.6466,0.02344,-0.02948,-0.00350
0.6718,0.01549,-0.01727,-0.00289
0.6903,-0.00283,0.01389,-0.00350
0.7072,-0.01749,0.02488,-0.00595
0.7236,0.00083,0.00717,0.00138
0.7444,-0.00650,0.01206,0.00016
0.7660,-0.00466,0.01389,0.00199
0.7836,-0.01016,0.01083,-0.00656
0.8103,0.02282,-0.03254,-0.00106
0.8262,0.02710,-0.03865,-0.00473
0.8439,0.02038,-0.02154,-0.00717
0.8656,0.02588,-0.02399,-0.00350
0.8861,-0.00527,0.02061,-0.01144
0.9039,-0.03032,0.05359,-0.00656
0.9253,-0.05231,0.07742,-0.01083
0.9619,-0.02055,0.03649,-0.00656
0.9642,-0.00283,0.00106,-0.00656
0.9841,0.01611,-0.03620,-0.00289
1.0064,0.02527,-0.03926,-0.00167
1.0235,0.01366,-0.02765,-0.00289
