time,X_value,Y_value,Z_value
Started:,Oct 02 2018,10:51:45:294, 
0.0192,-0.17718,8.04476,1.83162
0.0416,1.22347,9.26584,2.78215
0.0595,-0.96489,9.47654,3.79732
0.0825,0.67997,9.10782,4.18519
0.1021,-0.37590,8.16208,2.91144
0.1235,0.50280,9.45499,2.20513
0.1402,-0.46928,9.30894,3.25143
0.1618,0.48125,8.63615,1.53712
0.1791,-0.37590,8.73671,1.96809
0.2019,0.64167,8.42066,1.81965
0.2259,-0.05746,9.77343,2.81567
0.2407,1.21390,9.16050,3.50522
0.2610,-0.12450,8.83727,4.12055
0.2848,0.93377,9.11022,1.41023
0.3004,-0.33999,10.27623,4.48448
0.3199,0.91461,8.71516,3.71352
0.3430,0.35914,9.73512,2.57624
0.3614,0.28492,9.12937,2.28174
0.3810,-0.11493,8.99050,2.76299
0.4034,0.75420,9.02642,2.79891
0.4202,-0.16042,10.20440,3.55310
0.4406,-0.67997,9.94342,3.68000
0.4625,-0.56265,10.17088,3.11256
0.4812,0.97208,8.59545,3.00003
0.5007,-0.77814,9.76146,3.06946
0.5244,0.51477,9.68724,3.38790
0.5432,-0.91461,8.55474,2.80370
0.5615,1.65444,9.72076,2.93538
0.5840,-0.90264,9.17486,2.70553
0.6008,-0.04070,10.18285,4.67841
0.6206,0.35914,7.35282,1.36234
0.6429,1.43417,9.39274,1.35995
0.6607,0.41182,8.85163,1.57064
0.6901,-0.45252,9.46696,2.93538
0.7074,0.05267,9.10543,3.52677
0.7215,1.67599,8.79657,0.70871
0.7434,-0.10535,8.18363,1.21390
0.7658,-0.13887,9.36640,2.62652
0.7832,1.40305,7.74308,0.81645
0.8034,1.35995,9.36640,1.71909
0.8268,-0.67519,10.82452,3.31128
0.8571,-0.37590,8.01364,2.22668
0.8635,1.55867,9.07430,1.16122
0.8853,1.11573,9.44302,1.96809
0.9031,-0.41660,9.85962,3.70873
0.9235,0.35435,8.71756,2.08062
0.9492,0.20830,9.21556,4.38152
0.9988,-0.06943,10.17327,1.53952
0.9990,0.28971,8.26504,4.22350
1.0150,0.36154,8.43024,2.15964
1.0232,0.34717,10.85564,3.17960
1.0424,-0.50280,9.20838,3.21791
1.0657,0.24661,9.94342,3.42381
1.0838,0.26576,9.41908,2.95932
1.1037,-0.26098,10.57551,3.56508
1.1300,-0.35914,9.39274,3.34959
1.1430,1.16841,8.79657,2.40146
1.1641,0.50519,9.39035,2.71032
1.1863,0.25858,9.56273,2.64089
1.2042,-0.71828,9.39992,4.18519
1.2242,2.17640,8.84206,1.18277
1.2553,0.51237,8.71037,2.61455
1.2693,-0.58420,9.55555,3.37593
1.2853,0.31126,7.62098,2.83961
1.3063,2.22428,9.07191,0.53632
1.3243,-0.11014,9.79498,3.56268
1.3442,-0.54111,8.93064,2.27935
1.3677,0.02873,8.32729,3.53395
1.3861,2.62173,9.46457,0.36154
1.4172,-0.39506,8.99290,2.79412
1.4278,-0.97447,9.62977,3.56508
1.4441,0.86433,9.83089,1.82683
1.4642,0.67040,8.55235,2.27696
1.4873,-0.54350,10.54918,4.33124
1.5075,0.35914,9.39035,2.10217
1.5405,-0.09817,9.98413,3.31846
1.5601,0.42379,10.36960,2.13330
1.5665,0.16520,5.91625,3.72310
1.5846,0.27774,10.15651,1.12052
1.6064,0.58899,9.07909,2.20513
1.6244,-0.52674,9.46217,2.64328
1.6442,0.53871,8.66727,3.21791
1.6678,0.34238,7.23310,3.13889
1.6919,-0.97208,9.41429,3.02397
1.7043,-0.05028,7.94420,4.79094
1.7262,2.07344,10.87719,1.65923
1.7443,-1.05109,9.30415,5.07586
1.7641,0.50519,10.27383,2.51159
1.7882,-1.01996,9.59146,4.57785
1.8074,1.27375,12.14137,3.51480
1.8404,-0.53871,10.77663,2.41822
1.8463,0.00718,8.86361,2.28653
1.8644,0.17957,9.61541,2.62173
1.8845,0.41182,10.43425,4.21632
1.9076,-0.32083,10.64495,2.89468
1.9256,-0.10295,7.67844,2.06865
1.9473,0.38548,9.22993,2.01837
1.9790,0.51237,10.18285,2.65764
1.9843,0.15563,8.93304,3.27058
2.0061,0.60336,8.01843,2.45413
2.0279,0.66321,8.47573,2.88989
2.0460,-0.82842,9.15331,2.42540
2.0658,0.84039,9.15810,3.48367
2.1029,0.50519,8.98332,1.38150
2.1141,-0.54111,12.10067,3.99604
2.1236,-0.80926,9.45739,4.49166
2.1464,0.42618,9.41429,3.14847
2.1638,0.77335,10.09426,3.60817
2.1840,-1.48206,12.21559,5.10938
2.2062,-1.28333,10.11821,4.80770
2.2260,1.60895,9.98173,0.13887
2.2559,0.06704,9.19641,3.44536
2.2657,-0.84039,10.16848,3.12453
2.2835,0.07901,8.90910,4.18280
2.3039,0.83321,10.95141,1.94176
2.3298,-0.30647,8.81572,2.51638
2.3474,0.42858,7.92744,1.51318
2.3826,0.72547,9.03599,2.45413
2.4016,0.32562,9.62259,2.15485
2.4047,0.72786,7.31212,2.44695
2.4231,0.85476,8.29377,1.13967
2.4461,0.58899,9.98413,2.59779
2.4636,-1.18517,8.98092,3.28495
2.4832,1.50600,8.29856,3.12932
2.5058,0.72068,9.20359,-0.08141
2.5320,-0.56026,10.82930,3.51480
2.5439,-0.76138,8.16687,3.17481
2.5659,2.18597,9.68484,2.34639
2.5836,-0.27295,10.31214,1.89387
2.6040,-1.54431,9.48612,4.18519
2.6261,0.50998,7.91787,1.45572
2.6439,1.46769,9.76864,1.45093
2.6680,-0.14845,10.87001,3.12453
2.6874,-1.30967,9.08627,4.55630
2.7041,0.73504,8.63375,1.38868
2.7237,1.32882,9.88836,1.46530
2.7460,-0.09577,10.60424,2.00161
2.7640,-0.25619,9.78301,2.39427
2.7856,0.27295,8.97853,2.08302
2.8212,2.42301,9.36880,0.60575
2.8237,0.12690,10.39834,2.77736
2.8440,-0.22027,10.11102,2.49483
2.8672,0.25140,9.89793,1.72867
2.8841,-0.09098,9.30176,3.51719
2.9041,0.71349,9.93385,1.58022
2.9272,0.06225,8.38715,2.83722
2.9604,-0.05507,10.04159,1.37910
2.9656,-0.35914,8.70319,3.59860
2.9858,1.29051,9.54358,1.50121
3.0034,-1.17319,10.83649,4.30730
3.0257,-1.39586,8.69361,3.56508
3.0462,0.45491,8.80614,2.87313
3.0665,0.79729,10.23792,1.50839
3.0853,-1.21150,9.10303,3.72789
3.1056,-0.72547,7.66647,2.30569
3.1238,1.54910,9.88117,0.92180
3.1435,-0.30168,9.87878,2.16682
3.1659,-0.25140,9.17247,3.06946
3.1853,1.28094,7.88674,0.67997
3.2182,0.43097,10.00328,1.38389
3.2283,-0.32323,9.88836,2.03992
3.2431,0.78053,9.26105,1.19474
3.2635,1.22826,7.89153,0.54111
3.2866,1.55628,8.47573,0.86194
