time,X_value,Y_value,Z_value
Started:,Oct 02 2018,10:51:45:294, 
0.0192,-0.06574,0.08846,-0.01227
0.0416,0.08941,-0.10458,0.02560
0.0595,-0.10667,0.08601,-0.09351
0.0826,-0.00649,0.18375,0.06165
0.1021,-0.02115,-0.02577,-0.03121
0.1273,0.10530,-0.02761,0.02560
0.1402,0.01183,-0.03555,-0.01960
0.1619,0.01061,0.14282,0.07753
0.1791,0.02039,-0.10152,-0.02754
0.2019,-0.00466,0.03104,-0.00372
0.2259,0.05215,0.01760,0.01400
0.2407,-0.08590,0.06219,0.05798
0.2641,-0.02848,-0.03738,-0.05686
0.2848,0.04665,0.06158,0.00300
0.3004,-0.05047,0.09762,0.00422
0.3199,-0.02421,0.05730,0.03232
0.3430,0.06376,-0.00928,-0.04831
0.3614,-0.03520,0.02920,-0.04403
0.3810,0.01794,0.07502,0.00667
0.4069,0.07659,0.05486,0.07631
0.4202,-0.01321,0.00782,-0.04220
0.4407,-0.05231,-0.04288,-0.04281
0.4625,-0.04314,0.11900,-0.01899
0.4813,0.00817,-0.01661,0.04760
0.5007,0.03505,0.00599,-0.03243
0.5245,-0.03215,-0.00012,0.00911
0.5612,-0.03093,0.05547,-0.03304
0.5615,0.07414,-0.03799,0.10135
0.5841,-0.03276,-0.00500,-0.08557
0.6005,-0.05353,-0.00195,0.02622
0.6207,0.02527,0.05181,0.01705
0.6430,0.08331,0.00782,0.03721
0.6607,-0.01077,-0.00317,-0.03304
0.6901,-0.01382,-0.01234,-0.00250
0.7074,0.00389,-0.02211,0.02011
0.7216,0.12851,-0.05326,0.00850
0.7434,0.03444,-0.09602,-0.06053
0.7658,-0.01382,0.03226,0.05004
0.7833,0.05643,-0.11068,0.05798
0.8034,0.04543,-0.10702,-0.05136
0.8435,0.00573,0.02920,-0.03243
0.8571,-0.02115,-0.02211,0.05309
0.8635,0.07598,-0.14367,0.03110
0.8854,-0.00283,-0.12290,-0.09229
0.9031,-0.01504,0.18070,0.06592
0.9236,-0.02360,-0.02150,0.04088
0.9469,-0.03276,-0.14062,-0.06358
0.9988,0.05704,0.00416,-0.03670
0.9990,-0.03887,0.12144,0.09524
1.0150,0.04177,-0.02455,-0.00372
1.0232,0.00389,-0.11435,-0.05808
1.0425,-0.03276,0.02554,-0.00616
1.0657,0.02283,0.13672,0.07020
1.0838,0.01428,-0.01844,0.01461
1.1146,0.00817,-0.06792,-0.02143
1.1300,-0.06208,-0.00012,-0.05686
1.1430,0.05521,0.05669,0.11968
1.1642,0.03138,-0.03188,0.00422
1.1863,-0.06697,-0.02883,-0.07274
1.2043,-0.04498,0.06830,0.01278
1.2243,0.08880,-0.03799,0.11907
1.2553,-0.02787,-0.11435,-0.12161
1.2693,-0.07002,0.07502,-0.02082
1.2854,0.03444,0.01515,0.07081
1.3063,0.08025,-0.07831,-0.00860
1.3244,-0.06574,-0.02822,-0.09229
1.3442,-0.00527,0.07502,0.02438
1.3678,0.03322,-0.05204,0.02377
1.4031,0.10591,-0.06548,-0.01593
1.4172,-0.03154,0.00233,-0.13505
1.4278,-0.04803,0.02493,0.04149
1.4441,0.05398,-0.04715,0.05432
1.4642,-0.03642,-0.12046,-0.08741
1.4874,0.02772,0.17459,0.05554
1.5074,-0.00283,-0.03860,0.03904
1.5405,0.02772,-0.10335,-0.05136
1.5601,0.02772,0.02859,0.01583
1.5665,-0.06330,0.09518,0.01950
1.5843,0.12546,-0.02211,0.05676
1.6064,-0.03642,-0.07281,-0.03915
1.6244,-0.05536,0.03470,-0.00983
1.6443,-0.02298,0.02004,0.11113
1.6782,-0.04864,-0.08197,-0.04037
1.6920,-0.04681,0.03409,-0.04465
1.7043,-0.04925,0.11289,0.12701
1.7262,0.13645,-0.11435,0.04637
1.7444,-0.18181,-0.09297,-0.16560
1.7641,0.21159,-0.01661,0.14228
1.7883,0.00573,-0.01905,-0.02876
1.8268,0.12668,-0.02394,0.07814
1.8405,-0.06880,0.02371,-0.11612
1.8463,0.02283,0.04997,0.04149
1.8644,0.11202,0.03470,0.04088
1.8846,-0.00221,-0.00012,-0.02021
1.9077,-0.06330,-0.00439,-0.03487
1.9256,-0.00160,0.07135,0.04698
1.9635,0.05276,-0.03921,0.05187
1.9790,-0.06147,0.00416,-0.04159
1.9843,-0.07185,0.07319,0.03355
2.0061,0.05093,0.00905,0.05676
2.0261,-0.00099,-0.06548,-0.02265
2.0443,0.01428,0.02065,-0.03304
2.0640,-0.02848,-0.00073,0.07631
2.1028,0.03199,0.06280,-0.02326
2.1141,-0.03948,-0.00745,-0.04465
2.1237,-0.06758,0.07624,-0.04281
2.1464,0.10163,-0.00195,0.06898
2.1639,0.00328,-0.02700,-0.05747
2.1840,-0.08896,0.11656,-0.08863
2.2063,0.09369,0.02309,0.11907
2.2385,0.11690,-0.10580,0.09769
2.2560,-0.09201,0.01576,-0.14483
2.2657,0.02894,0.06402,0.01217
2.2835,-0.02237,0.10434,0.05126
2.3039,-0.00771,-0.13940,-0.03304
2.3297,-0.09140,0.11228,-0.06419
2.3473,0.04421,0.02432,0.09280
2.3826,0.00145,-0.02944,-0.02754
2.4016,-0.09934,-0.05815,-0.08618
2.4048,0.04421,0.11656,0.09646
2.4232,0.07536,-0.02211,0.00545
2.4462,-0.05719,-0.06792,-0.10695
2.4637,-0.10545,0.15260,-0.01655
2.4832,0.12362,0.01576,0.14045
2.5127,-0.03215,0.05058,-0.12772
2.5321,-0.06086,0.01027,-0.03060
2.5440,-0.00832,0.11656,0.03599
2.5659,0.10408,-0.09908,0.06226
2.5837,-0.06697,0.09151,-0.10512
2.6040,-0.05719,0.02981,0.01400
2.6261,-0.01688,-0.00073,0.08913
2.6533,0.16333,-0.09419,0.04882
2.6681,-0.05292,0.00843,-0.08618
2.6874,-0.06330,0.10006,0.02377
2.7038,0.06131,-0.01478,0.06836
2.7238,0.09552,-0.10702,-0.00311
2.7461,0.01061,0.07685,-0.00738
2.7640,-0.06147,-0.03555,-0.00921
2.8012,0.04971,0.00905,0.01705
2.8211,0.11263,-0.06304,0.00789
2.8237,-0.02848,0.13488,-0.02388
2.8440,-0.02237,-0.05876,-0.00127
2.8672,0.00145,-0.03860,-0.02021
2.8841,0.01611,0.00782,-0.00555
2.9041,0.04238,0.08785,0.03843
2.9443,-0.10362,-0.04227,-0.06480
2.9604,0.05643,0.06830,0.01583
2.9641,-0.03887,0.01027,-0.00860
2.9858,0.02039,-0.03249,-0.00616
3.0035,-0.10667,0.07746,-0.07397
3.0258,-0.06941,0.15993,0.02194
3.0462,-0.00527,0.02798,0.08180
3.0752,0.03871,-0.09786,-0.01532
3.0853,-0.08713,0.08174,-0.08679
3.1056,-0.03887,0.20513,0.08058
3.1238,0.13523,-0.10152,0.07692
3.1436,-0.04620,-0.12535,-0.13505
3.1659,-0.01138,0.03837,0.05065
3.1853,0.07964,0.05364,0.08180
3.2182,0.06437,-0.14673,-0.04159
3.2283,-0.10423,0.09212,-0.09229
3.2431,0.02955,0.01821,0.10441
3.2635,0.04910,-0.01600,-0.00433
3.2866,0.05093,-0.16078,-0.03976
3.3038,-0.14638,0.12144,-0.08496
3.3241,0.08392,-0.03310,0.17343
3.3653,-0.02176,0.00966,-0.12039
3.3655,0.02161,0.03043,0.01155
3.3851,-0.05353,0.09579,0.01033
3.4060,0.01550,-0.11007,0.03904
3.4237,-0.02848,0.07135,-0.07213
3.4447,0.05460,-0.04044,0.00239
3.4672,-0.04009,-0.00012,0.02316
3.5028,-0.01504,-0.14550,0.00606
3.5187,0.01611,0.09151,-0.01777
3.5283,0.00389,0.04386,0.01644
3.5456,-0.01565,0.01210,0.03538
3.5655,-0.04986,-0.10274,-0.09962
3.5879,0.07536,0.05608,0.09830
3.6058,0.03688,-0.03616,-0.03243
3.6342,0.02283,-0.02333,0.00117
3.6549,-0.00893,0.04020,-0.01532
3.6666,0.08941,0.06708,0.09830
3.6878,0.01000,-0.05754,-0.09596
3.7081,0.05765,-0.01600,0.03171
3.7258,-0.10912,0.04081,-0.07702
3.7458,0.06803,-0.01417,0.07020
3.7778,0.06498,-0.09541,0.01278
3.7932,-0.07369,-0.00317,-0.11062
3.8053,-0.09262,0.06280,0.04393
3.8278,0.08697,0.02432,0.07142
3.8454,-0.03948,-0.07831,-0.05259
3.8676,-0.06452,-0.01783,-0.03304
3.8892,-0.06819,0.06891,0.00361
3.9236,0.03016,-0.03310,0.08241
3.9371,-0.03826,-0.05815,-0.07458
3.9485,-0.02054,0.09701,-0.05259
3.9662,0.01428,0.04448,0.13128
3.9856,0.06803,-0.10885,-0.03060
4.0077,0.00634,-0.06243,-0.05136
4.0254,-0.00099,0.13061,0.01950
4.0634,0.04177,-0.05998,0.05248
4.0793,0.01428,0.03104,-0.04770
4.0874,0.05948,-0.10274,0.02560
4.1052,0.01428,0.05547,-0.01716
4.1279,-0.01626,-0.00928,0.04088
4.1457,-0.03703,-0.01478,-0.02204
4.1656,0.05582,-0.01600,0.06714
4.1970,-0.03948,-0.07159,-0.05381
4.2071,-0.04620,-0.01417,-0.00005
4.2266,0.01428,-0.05143,0.02866
4.2487,0.06437,0.00110,0.05126
4.2663,-0.03031,-0.07037,-0.05259
4.2867,-0.10301,-0.01967,-0.04098
4.3103,0.08758,-0.00439,0.10013
4.3685,0.04238,-0.02700,0.01827
4.3693,-0.09507,-0.01844,-0.07213
4.3699,0.05093,0.03043,0.03232
4.3879,0.04665,0.04203,0.06898
4.4080,0.00817,-0.09297,-0.00372
4.4282,-0.01443,0.00477,-0.03487
4.4461,0.01061,0.01515,-0.02510
4.4719,0.05948,0.03653,0.09280
4.4884,0.02039,-0.00195,0.01094
4.5058,-0.05597,-0.05998,-0.07274
4.5263,-0.02543,0.11778,-0.02815
4.5485,0.03138,-0.02211,0.06348
4.5674,-0.03215,-0.01844,-0.02265
4.5862,-0.03154,-0.08197,-0.05014
4.6134,-0.02237,0.08174,-0.01166
4.6309,-0.02848,-0.04960,0.02011
4.6458,-0.02054,0.03531,-0.04831
4.6685,0.04055,0.01393,0.02255
4.6862,-0.03826,0.00233,0.00056
4.7060,-0.00160,-0.03127,0.00361
4.7292,0.03383,0.05058,0.00422
4.7520,-0.00893,-0.05387,0.00606
4.7661,0.01061,-0.01783,-0.02815
4.7883,0.01550,0.04631,0.01705
4.8061,0.03688,0.07380,0.05065
4.8263,-0.04253,-0.06426,-0.04770
4.8501,-0.03826,-0.00928,-0.03243
4.8703,0.06620,-0.01661,0.01888
4.9060,0.01061,0.11106,0.03538
4.9211,0.00695,-0.11130,0.04210
4.9273,-0.03581,0.06402,-0.06175
4.9478,0.03016,-0.00012,0.02927
4.9683,0.08453,0.02554,0.06775
4.9872,-0.11523,-0.14123,-0.07702
5.0063,0.01733,0.09212,-0.01593
5.0377,0.05032,0.06158,0.03965
5.0490,-0.04925,0.02432,-0.00005
5.0662,-0.03459,-0.12840,-0.07152
5.0884,0.08208,0.14771,0.04576
5.1060,-0.02298,-0.00745,-0.01655
5.1262,-0.01504,0.05608,-0.00799
5.1486,-0.00099,-0.08564,-0.03793
5.1859,0.01245,0.04142,0.01827
