time,X_value,Y_value,Z_value
Started:,Oct 20 2018,19:06:58:612, 
0.0150,-0.62730,8.24349,-1.00560
0.0363,-0.52674,9.22993,-1.70951
0.0576,-0.02155,10.02962,1.15883
0.0743,0.08141,9.97215,-0.33041
0.0951,-0.52435,8.39912,0.93137
0.1212,-1.14446,9.05515,-0.28252
0.1363,-0.49561,9.32570,0.89067
0.1600,-0.80208,9.01923,3.73028
0.1808,-0.40942,9.91469,1.48924
0.1978,0.35435,10.07750,1.45572
0.2151,-0.28731,8.62657,1.21869
0.2370,-0.42139,10.00567,0.97686
0.2551,-1.01996,8.66727,1.78852
0.2759,0.03831,8.50686,0.06704
0.2998,-0.37111,10.02004,0.37111
0.3175,0.36154,8.89713,0.80208
0.3369,-0.44055,8.93064,1.38629
0.3569,0.06225,9.45499,0.78772
0.3743,0.13887,8.89234,-0.52435
0.3947,-1.39107,10.19243,0.22027
0.4193,0.70871,10.00567,-1.25939
0.4388,-0.04070,9.89554,1.29051
0.4568,-0.86433,9.37837,1.36953
0.4788,0.14845,9.86920,1.62811
0.4958,-0.29450,9.97934,0.04549
0.5173,-0.24182,10.00089,0.73504
0.5418,0.90743,10.45580,-0.17957
0.5580,-0.66321,8.37996,0.83081
0.5781,0.11014,10.34327,1.06545
0.6008,0.26816,9.29936,-0.73983
0.6187,-0.50040,9.79737,-0.14126
0.6375,0.74462,10.17088,0.14126
0.6590,-0.33041,8.20518,0.63927
0.6769,-0.47646,8.98092,0.48364
0.6969,0.20351,9.92906,-0.20830
0.7193,-0.26576,10.27144,0.05028
0.7385,0.35435,10.61621,-1.04630
0.7687,-0.17478,10.87958,0.12690
0.7820,-0.00479,10.24510,-0.69195
0.7969,0.77814,10.07271,-1.07264
0.8167,0.03591,10.20201,0.92180
0.8392,0.53153,10.71438,-0.66082
0.8565,0.03591,10.07750,0.79250
0.8791,0.84518,9.03120,0.45252
0.9065,0.16999,10.26426,-1.02475
0.9175,-0.28731,10.94662,0.84039
0.9365,0.99841,8.88037,0.46928
0.9593,-0.16281,8.88276,2.19555
0.9767,0.12450,9.90033,0.26816
0.9969,-0.51237,9.85962,-1.38389
1.0208,0.87870,9.94582,0.12211
1.0382,-0.22746,9.91469,1.49882
1.0563,-0.06943,9.72554,-1.01996
1.0800,1.23784,11.06155,-0.30886
1.0962,-0.20591,9.99370,1.34798
1.1173,0.79011,10.93465,-0.39266
1.1387,0.15802,9.38316,1.15165
1.1565,1.57543,10.82452,0.03591
1.1848,0.05986,10.64973,0.91222
1.1986,0.22746,8.90431,3.02397
1.2175,0.92419,9.47654,1.50360
1.2365,0.19394,8.03279,-0.71110
1.2616,0.63688,8.19321,-0.28252
1.2763,-0.23464,9.69442,2.82285
1.2965,1.53473,9.64893,4.49405
1.3199,-1.50360,9.41189,0.49322
1.3368,0.97686,8.17884,0.51956
1.3568,0.96968,9.84765,0.87630
1.3786,-1.52036,9.78540,2.14527
1.3966,2.22428,10.10145,-0.94334
1.4161,-0.63448,10.41270,-0.73265
1.4398,0.10295,9.89793,0.85954
1.4777,1.59459,9.49569,0.36872
1.4785,-0.36393,9.96737,0.61533
1.4982,0.94574,9.74470,1.66881
1.5158,0.97926,9.31373,1.96570
1.5365,-0.22027,8.09504,0.40224
1.5584,1.39347,11.28901,-1.48684
1.5758,-1.21869,9.36401,0.54829
1.6059,1.18277,7.35042,-0.67040
1.6191,-0.42139,9.07670,0.14126
1.6359,-0.80448,11.34886,1.42220
1.6557,1.47487,10.59227,-1.08221
1.6785,0.09817,11.02324,1.22108
1.6980,-0.30886,10.75987,1.76219
1.7163,1.29291,9.34246,-0.45012
1.7383,-0.23703,11.09268,1.33361
1.7560,-1.01996,8.63375,-2.13090
1.7773,1.00320,10.23313,-2.68398
1.7987,-0.66082,10.51805,-3.21551
1.8155,1.30488,10.06314,-1.66402
1.8357,-0.12690,10.86282,0.39745
1.8584,0.18915,9.69202,-0.06943
1.8815,1.69275,10.51805,-0.55547
1.8970,-0.30886,10.10863,3.42860
1.9185,2.18837,11.48534,-0.61054
1.9369,-0.04310,10.33130,1.20193
1.9561,-0.76138,10.76227,1.05827
1.9815,0.65843,8.43503,-0.68476
1.9963,0.38069,9.71597,0.22506
2.0262,0.49801,9.98652,-0.24422
2.0399,0.56026,9.81892,-0.94334
2.0575,-0.14366,10.01286,0.42618
2.0791,0.62969,9.13895,1.37192
2.1001,0.06943,10.13736,-1.44854
2.1178,0.42139,10.92508,0.57941
2.1543,-0.43097,9.35443,3.44057
2.1715,-0.43097,8.93064,0.15084
2.1778,0.60336,10.09426,0.88349
2.1993,0.58181,9.97934,1.47248
2.2220,0.31365,11.08789,-0.39984
2.2424,0.42858,11.33689,-0.05028
2.2636,-0.02634,10.67128,1.45811
2.2940,1.36713,9.97934,-1.36234
2.3050,-0.72307,9.20120,1.52276
2.3236,-0.39266,8.78938,0.57941
2.3447,1.66402,9.40471,-1.01996
2.3640,-1.06066,9.51006,0.09577
2.3862,1.22108,10.00089,0.81884
2.4070,0.13169,8.95698,0.06704
2.4526,-0.90264,8.84685,0.70631
2.4527,0.23224,9.56992,1.82444
2.4674,0.01915,9.85723,0.17718
2.4843,-0.87870,10.17327,1.34319
2.5045,0.45252,9.44781,0.99841
2.5267,0.18196,8.73192,0.34478
2.5443,0.05028,10.24271,-0.18196
2.5645,0.75420,10.22834,1.07982
2.5983,-0.05746,10.03201,-0.22746
2.6066,0.42858,10.21877,0.31604
2.6247,0.33041,8.88276,1.75979
2.6477,-0.37111,9.54119,-0.61772
2.6643,-0.12690,10.26665,0.13647
2.6843,0.85715,8.86839,2.53075
2.7065,-0.40463,8.00406,1.87711
2.7302,0.28731,10.03680,-0.37111
2.7444,0.70392,10.11581,-0.56026
2.7658,0.09338,10.80776,-1.68796
2.7835,-0.61772,8.92586,1.07264
2.8044,0.30407,9.20838,0.82842
2.8268,-0.45012,10.20919,-2.26020
2.8445,-0.54350,10.36482,-0.87152
2.8650,1.27854,10.01286,1.18995
2.8880,0.35196,9.83089,0.22985
2.9064,0.07662,10.10863,0.21548
2.9276,0.19872,10.64016,-1.21629
2.9481,0.53871,10.19961,-1.33122
2.9656,-0.13647,11.13098,0.68716
2.9933,0.84278,9.56752,0.42139
3.0077,0.42618,11.33210,-1.31206
3.0259,-0.99841,11.20760,2.48286
3.0459,1.01996,9.32331,0.57463
3.0685,-0.52674,10.68565,1.24742
3.0864,-0.56026,10.46537,1.18995
3.1063,0.77096,8.65530,0.85476
3.1323,-1.01996,10.57791,0.08619
3.1500,0.64645,10.03441,1.68318
3.1674,0.99841,8.50207,-0.34478
3.1913,-0.78532,10.67368,2.13809
3.2103,-0.37111,9.62498,0.33041
3.2321,1.35995,10.86043,-2.40146
3.2523,-1.06306,10.84846,0.82842
3.2705,1.17319,9.85962,0.37590
3.3023,0.27534,10.29299,-1.84120
3.3118,-0.96010,10.43664,2.20992
3.3312,0.75899,9.51964,-0.08859
3.3523,-0.81166,9.77343,-1.04630
3.3747,0.09577,10.07750,1.08700
3.3914,0.50519,9.16289,1.28812
3.4135,-0.84039,9.68484,-0.01437
3.4421,0.65603,9.50767,2.29611
3.4516,-0.31844,9.54358,0.30407
3.4727,0.11253,8.40630,2.07584
3.4954,0.04789,8.93543,1.97049
3.5132,-0.74701,10.16370,0.75420
3.5346,1.82923,7.80055,0.05267
3.5570,-2.04471,8.20518,1.87472
3.5828,-0.46210,9.67766,0.70392
3.5975,0.67519,8.63854,1.88669
3.6184,-1.13249,9.80216,0.09098
3.6365,1.07264,9.59625,-0.43097
3.6562,-0.40703,9.93385,1.24981
3.6802,-0.46210,10.98972,-0.08619
3.7053,1.01757,9.17965,1.38150
3.7173,-1.00560,9.95779,0.58899
3.7409,0.11253,9.98652,-1.25460
3.7578,1.18995,9.00008,0.20591
3.7781,-0.84518,9.49809,0.90504
3.8004,-0.36154,9.36880,1.52994
3.8182,0.92658,8.70558,1.00081
3.8402,-0.58420,9.34964,0.10295
3.8719,1.16841,10.96338,1.24981
3.8791,-0.33759,8.65291,1.53473
3.9002,-0.08380,9.32331,0.59139
3.9225,-0.20591,10.97536,-1.32643
3.9415,0.51956,11.37999,-0.77575
3.9604,-0.52674,9.93863,0.56265
3.9843,-0.06943,10.11342,0.58899
4.0121,-0.27534,11.88039,-2.50920
4.0201,-1.00560,9.40471,0.31126
4.0427,0.88349,9.26824,0.71349
4.0600,0.18436,9.78301,-0.60336
4.0802,-0.42139,9.81174,1.08700
4.1023,0.21548,8.95698,-0.84278
4.1200,-0.27534,9.86681,-0.72786
4.1511,0.31126,9.51006,1.47487
4.1660,0.14366,10.25947,-1.00320
4.1808,-0.67519,9.40232,-0.46928
4.2015,-0.35435,10.49650,-1.14925
4.2227,0.60096,12.28024,-1.76458
4.2405,-0.99602,8.90670,1.33840
4.2628,-0.11493,10.78142,-1.05109
4.2875,0.21788,10.27144,-0.36632
4.3008,-0.68716,8.72713,1.78613
4.3221,0.07183,9.29697,-0.36154
4.3434,-0.19154,8.35602,-0.23464
4.3633,-0.52435,8.91867,0.44294
4.3838,0.69195,10.49171,-1.06066
4.4060,0.31604,10.89395,1.35516
4.4250,-1.10855,9.40950,1.57543
4.4426,0.45491,10.57072,-0.70392
4.4646,-0.33759,10.59706,0.51716
4.4819,-0.10535,9.34485,1.05109
4.5020,1.00560,10.47016,-0.48843
4.5281,-1.12291,9.48133,0.79969
4.5470,0.26576,8.81811,-0.31126
4.5640,-0.44294,10.40552,-0.70871
4.5843,0.40224,10.07990,-0.39984
4.6038,-0.60336,8.42066,0.89785
4.6225,-0.50519,9.24190,0.41660
4.6453,0.87152,9.15092,0.84757
4.6628,-0.28492,9.22035,0.40224
4.6981,-0.00718,10.66410,1.32164
4.7113,-0.37830,10.68804,-0.91461
4.7231,-0.26816,10.30017,-0.44294
4.7441,0.05267,10.07990,1.42938
4.7675,-0.11253,10.48453,0.19633
4.7850,-0.77096,9.62259,1.40544
4.8037,-0.04070,8.61699,1.79092
4.8444,0.03591,9.67048,1.18038
4.8576,-1.00799,9.34007,0.27774
4.8645,0.81166,9.53640,0.26337
4.8872,-0.41900,9.79019,0.90504
4.9049,-1.35277,9.43105,2.21710
4.9250,1.69754,11.06634,-2.47329
4.9492,-0.89785,10.47495,0.87630
4.9766,-0.13408,9.74470,0.20112
4.9960,0.72307,10.22834,-0.08141
5.0089,-0.53392,8.95219,0.84278
5.0249,0.63209,10.61143,-0.44773
5.0448,-0.36872,11.68885,0.15323
5.0675,-0.01676,9.24430,1.32882
5.0848,1.01996,10.00328,-1.18277
5.1071,-0.72547,9.72554,2.01359
5.1354,0.35675,8.02322,-1.29530
5.1452,-0.32083,9.37359,1.59459
5.1673,-0.62491,8.59305,2.00640
5.1897,-0.07662,8.23391,-0.11493
5.2048,-1.32164,10.45101,0.11493
5.2248,0.86912,8.52122,1.52036
5.2569,-0.97926,8.43742,1.18038
5.2681,-1.92021,9.38795,1.37192
5.2859,1.35516,10.06314,-0.96729
5.3064,-1.30488,11.57871,-0.10056
5.3248,-0.30168,9.86202,0.29450
5.3449,0.02873,8.38715,2.08302
5.3690,-0.61293,10.33369,2.00640
5.4031,1.39826,9.18683,0.00000
5.4193,-0.97208,9.82610,2.13330
5.4272,-0.34956,8.72234,2.45413
5.4463,2.20034,9.87878,-2.91383
5.4666,-2.32484,11.56195,-0.17478
5.4888,1.36474,11.21718,-0.80926
5.5065,1.64487,7.62816,0.07662
5.5336,-2.13090,11.03282,0.81405
5.5495,1.22587,10.12539,-1.10376
5.5646,0.80448,9.32570,1.10376
5.5847,-1.53473,10.71438,0.69434
5.6083,0.63209,10.44143,-0.55308
5.6258,-0.15323,10.95141,1.53712
5.6457,-0.58420,10.93226,0.03352
5.6867,-0.01915,9.16528,1.23784
5.7015,-1.35277,8.46616,2.03753
5.7075,0.90504,8.52122,0.17239
5.7276,-0.79969,9.66569,1.10855
5.7457,-0.46449,9.08388,0.91701
5.7661,1.27854,8.43264,-1.38389
5.7884,-0.65603,10.90113,1.01757
5.8069,0.11971,8.39912,0.52195
5.8355,0.47407,9.01444,0.55547
5.8510,-0.67279,12.35685,0.72547
5.8656,-0.06465,9.11500,0.56026
5.8857,0.03591,8.95459,1.25939
5.9081,-0.57223,10.36242,1.27854
5.9258,0.71589,8.71516,-0.24182
5.9456,-0.04789,9.22275,1.64008
5.9707,0.04070,9.07670,1.89148
5.9861,-0.11014,8.96895,1.69754
6.0055,0.39027,10.16370,1.34079
6.0289,-0.71589,8.82051,1.92500
6.0494,-0.03113,9.32091,0.61772
6.0695,0.25379,10.65452,0.58420
6.1075,-0.56505,9.61062,2.04232
6.1195,-0.41182,10.90353,0.54829
6.1250,-0.22267,9.15571,0.10056
6.1478,0.41900,10.20679,0.00479
6.1655,-0.39266,11.45182,-0.52195
6.1880,-0.85715,8.70798,0.59378
6.2115,-0.20591,10.33608,-1.36234
