time,X_value,Y_value,Z_value
Started:,Oct 04 2018,21:18:38:215, 
0.0181,1.32164,9.51245,0.79250
0.0370,0.50519,10.18524,0.65843
0.0594,1.11094,9.86441,0.69673
0.0790,1.00560,8.73192,0.15563
0.0971,-0.01197,9.64653,0.17718
0.1277,1.63050,8.98571,-0.67040
0.1421,1.11813,9.10782,0.66561
0.1572,0.12690,10.07271,2.25062
0.1798,-0.18196,10.70001,0.68716
0.1979,-0.52195,10.52523,1.59459
0.2178,0.73265,9.58189,-0.68476
0.2403,-0.05267,9.21078,0.62730
0.2610,-0.47167,9.15092,0.63209
0.2771,0.40942,10.02004,-0.10774
0.3006,-0.35435,9.52921,1.14925
0.3172,0.58420,10.61621,-0.56744
0.3378,1.01038,9.91230,1.27136
0.3604,0.53632,10.03680,-0.47407
0.3776,0.61772,10.84606,-0.03831
0.4015,0.36872,9.75906,1.74782
0.4196,1.16601,8.97374,-0.02394
0.4375,0.28013,9.59386,0.77575
0.4576,0.38308,8.94501,0.37830
0.4799,0.45731,9.48372,0.54589
0.4978,-0.81884,10.06553,1.67839
0.5183,1.37910,8.93783,0.09338
0.5583,1.48924,7.99448,1.95373
0.5590,0.72068,10.00089,0.41182
0.5777,-0.36154,9.92906,0.81645
0.5999,-0.87152,9.66090,-0.12690
0.6176,-0.38787,9.52682,0.32323
0.6385,-0.67519,9.48612,1.15883
0.6609,0.80208,9.98173,0.52913
0.6918,-0.69673,10.10384,0.56505
0.7033,-0.87870,9.56992,1.39107
0.7228,0.04070,10.76945,-0.26816
0.7373,0.04070,10.30735,1.79331
0.7574,-0.92180,9.64653,1.26657
0.7799,-0.71349,12.11982,1.47248
0.7976,-0.64406,9.40711,3.15326
0.8241,-0.27534,10.62579,-0.22506
0.8399,-0.27295,10.19003,2.57624
0.8571,-0.00958,9.24908,-0.17718
0.8775,-0.16281,9.52443,1.08940
0.8998,0.58660,9.44302,0.96729
0.9175,0.34717,10.04159,-0.55787
0.9374,-1.08221,10.56594,0.97447
0.9665,-0.48364,8.74389,0.86433
0.9780,-0.82602,9.52443,0.09577
0.9975,-1.00799,10.44143,1.55149
1.0202,-1.23784,10.70001,-0.18915
1.0373,0.05028,9.53640,1.95373
1.0577,0.45491,9.93863,0.49561
1.0797,-0.31126,11.94264,1.11573
1.1042,0.64406,9.60822,2.19555
1.1173,-0.27055,9.33049,-1.31206
1.1398,-0.30647,10.39834,2.96411
1.1573,-2.32963,9.92188,2.26977
1.1774,-1.59219,11.08310,0.23703
1.2002,-0.46928,8.83966,2.32484
1.2199,-0.04549,7.96336,1.44614
1.2443,0.21788,9.44063,-0.06465
1.2612,-0.34956,9.86920,2.94975
1.2770,0.51477,9.54358,0.81884
1.2976,1.99443,8.66967,-0.01676
1.3198,1.00320,8.69840,2.49005
1.3373,0.02394,11.48055,0.14366
1.3575,0.58660,9.94103,1.54910
1.3862,-0.42858,8.56432,1.95373
