time,X_value,Y_value,Z_value
Started:,Oct 04 2018,21:18:38:215, 
2.8568,-0.01101,-0.02846,0.00463
2.8792,-0.08736,0.00820,0.01258
2.8970,-0.04460,-0.02846,-0.07539
2.9169,-0.01834,-0.05350,-0.00514
2.9421,0.00732,-0.01318,-0.04240
2.9566,-0.01650,-0.01746,-0.08089
2.9775,0.03786,-0.02235,-0.03507
2.9993,0.04825,-0.00708,-0.03263
3.0173,0.00671,-0.04189,0.02418
3.0374,0.02809,-0.06144,0.05839
3.0592,0.03176,-0.04739,0.04556
3.0794,-0.00062,-0.04189,0.02540
3.0977,0.06291,-0.02357,-0.05890
3.1204,-0.01223,-0.01807,-0.03568
3.1395,-0.00367,-0.03762,0.02540
3.1582,0.00121,-0.02601,-0.01064
3.1812,-0.04338,-0.01624,-0.02835
3.1987,-0.05132,-0.05289,0.01013
3.2183,-0.00367,-0.05717,0.03945
3.2407,-0.00734,-0.05289,0.00769
3.2584,0.01709,-0.03273,-0.00392
3.2783,0.00060,-0.02968,-0.05462
3.3013,0.03359,-0.01013,-0.08822
3.3184,-0.00123,-0.04189,-0.08028
3.3384,0.05008,-0.03456,-0.03018
3.3603,0.02504,-0.04495,-0.02041
3.3781,0.02565,-0.03884,-0.01064
3.3981,0.00732,-0.04251,0.02113
3.4209,0.03909,-0.03151,0.02174
3.4401,-0.00184,-0.02540,0.00525
3.4585,-0.00917,-0.03701,0.01502
3.4811,-0.02567,-0.02418,-0.01430
3.5069,-0.00123,-0.02418,-0.05156
3.5188,-0.02933,-0.04006,-0.01980
3.5411,0.02931,-0.02540,0.01319
3.5613,-0.01406,-0.01746,-0.01980
3.5787,-0.03544,-0.01074,-0.03141
3.6010,-0.03544,-0.01135,-0.02102
3.6184,-0.03422,-0.01135,-0.04301
3.6437,-0.00245,-0.02174,-0.03141
3.6607,0.02442,-0.04251,-0.00514
3.6782,0.00427,-0.03884,-0.00208
3.6982,0.03420,-0.03273,0.01197
3.7211,-0.02261,-0.05289,0.02235
3.7384,0.01160,-0.03640,0.03151
3.7592,0.00976,-0.03151,-0.02224
3.7839,0.02504,-0.02968,0.00036
3.7988,0.00182,-0.05167,0.01685
3.8191,0.01587,-0.03579,0.02235
3.8406,-0.01101,-0.04006,0.02296
3.8583,0.00121,-0.02479,0.00525
3.8781,-0.00062,-0.02846,0.01074
3.9003,0.02198,-0.02112,0.00891
3.9201,0.03664,-0.03945,0.01197
3.9382,0.01648,-0.03701,0.02174
3.9611,0.02381,-0.03640,0.01685
3.9783,0.00976,-0.03762,0.02052
3.9991,0.01037,-0.01929,-0.01308
4.0211,0.00976,-0.03762,0.00525
4.0415,0.03176,-0.03884,-0.00208
4.0714,0.01221,-0.03395,-0.00819
4.0805,-0.00612,-0.05167,-0.00147
4.0985,-0.02567,-0.05045,0.01868
4.1183,-0.00856,-0.02479,-0.00453
4.1404,-0.03727,-0.01990,-0.02530
4.1581,-0.05132,-0.02418,-0.03018
4.1779,-0.05621,-0.03823,-0.02163
4.2004,-0.04827,-0.04312,-0.02957
4.2174,-0.00612,-0.04006,-0.00880
4.2382,0.00671,-0.03395,-0.01064
4.2602,0.01709,-0.03334,-0.02102
4.2776,0.00976,-0.02540,-0.03385
4.2977,0.04519,-0.02357,-0.03874
4.3201,0.07940,-0.01135,-0.00453
4.3442,0.06169,-0.04128,0.07611
4.3575,0.03603,-0.01990,0.00280
4.3801,0.01404,0.00636,-0.03874
4.3977,-0.02994,-0.02968,-0.02163
4.4179,-0.03483,-0.03151,-0.01430
4.4396,0.01221,-0.01990,-0.00147
4.4577,0.00488,-0.05167,0.05411
4.4775,-0.06659,-0.04312,0.02479
4.5008,-0.02444,-0.00952,-0.00392
4.5181,-0.01834,-0.05472,0.05534
4.5382,0.02931,-0.08649,0.07794
4.5654,-0.00062,-0.06450,0.05595
4.5801,-0.07209,-0.06205,0.01013
4.5985,0.10017,-0.06389,-0.01003
4.6231,-0.04460,-0.03395,0.01685
4.6383,-0.07270,-0.03762,0.01930
4.6587,-0.07087,-0.04067,0.01991
4.6817,-0.09530,-0.04984,-0.00208
4.6995,-0.02567,-0.01807,-0.04607
4.7191,-0.02139,-0.01685,-0.03874
4.7412,-0.00367,-0.01868,-0.01919
4.7597,0.01282,-0.03395,-0.00208
4.7788,-0.01345,-0.03823,-0.00514
4.8017,0.03970,-0.02051,-0.00331
4.8197,0.02320,-0.01624,-0.00575
4.8392,0.03786,-0.01929,0.00036
4.8615,0.04397,-0.02907,-0.00819
4.8784,0.05375,-0.02296,-0.02652
4.8992,0.05314,-0.01868,-0.04546
4.9218,0.06230,-0.02174,-0.04607
4.9393,0.04825,-0.03212,-0.01125
4.9592,0.04519,-0.03579,0.01563
4.9818,0.02259,-0.02662,0.00036
4.9993,0.01587,-0.03212,0.00952
5.0194,0.01160,-0.04128,0.03212
5.0453,-0.00795,-0.04739,0.03640
5.0590,-0.01223,-0.03701,-0.00636
5.0812,-0.03055,-0.02784,-0.03324
5.1014,0.00549,-0.03945,-0.01980
5.1190,-0.02139,-0.03151,-0.03629
5.1391,-0.00306,-0.03701,-0.01369
5.1608,0.00976,-0.03273,-0.01247
5.1827,-0.00123,-0.03823,-0.00697
5.1993,-0.02567,-0.04006,-0.01919
5.2212,-0.02322,-0.04739,-0.00636
5.2389,-0.02994,-0.03456,-0.01186
5.2591,-0.01650,-0.03456,-0.03507
5.2815,-0.03605,-0.04800,-0.02163
5.3009,-0.05621,-0.04922,-0.00575
5.3309,-0.03483,-0.04861,0.02907
5.3423,-0.04644,-0.04984,0.03212
5.3592,-0.06782,-0.06694,0.02357
5.3791,-0.02628,-0.06938,0.02113
5.4010,-0.00673,-0.06511,0.01746
5.4187,-0.05193,-0.03701,0.01074
5.4394,-0.04094,-0.03090,-0.03874
5.4623,0.00243,-0.02357,-0.04485
5.4796,0.05436,-0.01990,-0.04790
5.4993,0.03237,-0.03884,-0.03202
5.5228,0.05191,-0.04984,-0.00697
5.5396,0.04642,-0.04434,-0.01064
5.5620,0.05375,-0.04861,0.00586
5.5813,0.03970,-0.05533,0.00708
5.6020,0.01099,-0.06755,0.01197
5.6187,0.05375,-0.06572,0.02418
5.6412,0.01893,-0.06572,-0.00270
5.6589,0.04397,-0.08343,-0.00697
5.6790,0.03420,-0.05961,-0.01308
5.7011,0.02259,-0.06572,0.00036
5.7186,0.03481,-0.05961,-0.00942
5.7437,0.02137,-0.04861,0.00341
5.7615,-0.02689,-0.07732,0.03212
5.7788,0.00366,-0.06816,0.02113
5.7996,-0.03605,-0.07549,0.00647
5.8216,-0.06782,-0.05289,-0.07722
5.8388,-0.00673,-0.03334,-0.09249
5.8588,-0.00795,-0.04617,-0.06073
5.8810,-0.00978,-0.06877,-0.00270
5.8983,0.03481,-0.05289,0.02724
5.9186,0.04397,-0.05472,0.04068
5.9412,0.07940,-0.09932,0.04068
5.9587,0.03847,-0.06450,0.04862
5.9787,0.03359,-0.08649,0.07794
6.0011,0.07818,-0.08465,0.08466
6.0187,0.06780,-0.08649,0.05839
6.0403,0.02442,-0.09565,0.05473
6.0623,0.02748,-0.10237,0.05717
6.0810,0.04397,-0.09504,0.07672
6.0993,-0.00429,-0.09932,0.05656
6.1212,-0.03422,-0.10848,0.05411
6.1384,-0.01650,-0.12070,0.07550
6.1581,-0.04277,-0.13108,0.08466
6.1816,-0.03422,-0.12497,0.04495
6.1989,-0.07209,-0.14513,0.03151
6.2185,-0.06232,-0.12070,0.00830
6.2410,-0.09653,-0.13230,-0.00514
6.2585,-0.08370,-0.14574,0.01746
6.2787,-0.07637,-0.13719,0.01380
6.3011,-0.08736,-0.12680,-0.02163
6.3187,-0.06720,-0.12009,-0.05095
6.3388,-0.03177,-0.12680,-0.05645
6.3608,-0.02444,-0.13230,-0.07539
6.3784,-0.01162,-0.12436,-0.08089
6.3986,-0.01039,-0.12375,-0.07661
6.4203,0.01587,-0.11947,-0.07539
6.4423,0.03542,-0.11581,-0.04790
6.4592,0.00854,-0.12436,-0.03263
6.4820,0.03847,-0.11886,-0.02041
6.4987,0.03970,-0.11764,-0.02591
6.5186,0.05252,-0.10848,-0.02469
6.5410,0.05314,-0.12131,-0.00270
6.5604,0.07085,-0.12497,0.02174
6.5859,0.07390,-0.12803,0.03579
6.6010,0.07390,-0.12192,0.03579
6.6205,0.06902,-0.11520,0.01685
6.6388,0.07085,-0.11153,-0.00331
6.6606,0.05497,-0.10787,-0.02408
6.6796,0.05069,-0.10298,-0.02285
6.6986,0.03420,-0.09565,-0.03629
6.7215,0.02748,-0.10298,-0.02285
6.7406,0.01037,-0.11031,-0.00697
6.7587,-0.00673,-0.11764,0.01197
6.7812,-0.04399,-0.10726,-0.01675
6.7991,-0.07515,-0.11825,-0.02591
6.8207,-0.08431,-0.11031,-0.03202
6.8411,-0.05987,-0.09993,-0.04546
6.8603,-0.07270,-0.10359,-0.05340
6.8787,-0.10752,-0.10726,-0.05828
6.9008,-0.09103,-0.10298,-0.05279
6.9182,-0.08920,-0.10359,-0.04851
6.9384,-0.10752,-0.11092,-0.06256
6.9624,-0.08675,-0.10237,-0.04851
6.9900,-0.09469,-0.10665,-0.04973
7.0016,-0.10264,-0.08893,-0.07050
7.0203,-0.08859,-0.07366,-0.06317
7.0388,0.00549,-0.07610,-0.06989
7.0587,-0.06965,-0.16712,-0.14014
7.0811,-0.01101,-0.13597,-0.06928
7.0986,-0.03544,-0.06694,-0.11204
7.1185,-0.01467,-0.02357,-0.15786
7.1435,0.04703,-0.03212,-0.11693
7.1582,0.06902,-0.05167,-0.09494
7.1782,0.05130,-0.05411,-0.09371
7.2006,0.13072,-0.06572,-0.03629
7.2186,0.09712,-0.06999,-0.02347
7.2393,0.14660,-0.04434,-0.01736
7.2616,0.02381,-0.03762,-0.08761
7.2797,0.27671,-0.20194,0.05411
7.2999,0.10934,-0.06205,0.11887
7.3217,0.09284,0.04974,-0.14991
7.3398,0.09162,-0.01318,-0.02774
7.3593,0.02809,0.00392,-0.09127
7.3819,0.12400,0.00881,-0.06439
7.3994,0.16981,-0.16590,0.05839
7.4199,0.02687,-0.06877,0.01013
7.4424,-0.00306,-0.05411,-0.04057
7.4608,-0.01650,-0.04312,-0.03813
7.4801,-0.05132,-0.04861,-0.03996
7.5028,-0.08187,-0.03334,-0.04546
7.5219,0.01648,-0.02051,-0.02591
7.5529,-0.09347,-0.04678,-0.03507
7.5678,-0.01528,-0.02540,-0.04607
7.5805,-0.01589,-0.03334,-0.03385
7.6006,0.00488,-0.06144,0.02113
7.6231,-0.02872,-0.06694,0.01013
7.6404,0.01160,-0.06572,0.01563
7.6607,-0.01223,-0.07183,0.02601
7.6827,0.03053,-0.05289,0.02724
7.7005,-0.00245,-0.06389,0.04984
7.7202,0.01343,-0.06205,0.03579
7.7426,0.02442,-0.06938,0.01746
7.7603,0.02565,-0.04189,-0.01186
7.7802,0.05069,-0.02540,0.04617
7.8025,0.01221,-0.06694,0.04678
7.8202,0.03420,-0.06327,0.01258
7.8434,0.01221,-0.06755,-0.00575
7.8623,-0.00856,-0.07305,0.01930
7.8808,0.03725,-0.06755,0.01502
7.9001,0.02015,-0.06572,0.00525
7.9220,0.03237,-0.06816,0.00830
7.9402,0.04397,-0.06450,0.01197
7.9601,0.05497,-0.05472,0.01868
7.9832,0.02748,-0.05656,0.05717
8.0006,-0.00490,-0.07488,0.07733
8.0201,-0.01284,-0.06633,0.06022
8.0431,-0.01284,-0.07488,0.06450
