time,X_value,Y_value,Z_value
Started:,Oct 04 2018,00:38:38:762, 
0.0229,0.21309,9.33767,0.87630
0.0410,-0.71110,9.14852,0.99602
0.0618,1.16122,8.36081,0.35675
0.0830,0.64645,9.25148,1.82683
0.1029,0.23224,8.16927,2.92102
0.1204,0.45012,9.72794,1.84120
0.1425,0.20830,9.78301,1.04630
0.1604,-0.16042,9.17726,1.03672
0.1823,0.65603,8.41588,1.06066
0.2035,0.49322,8.76783,1.23305
0.2207,-0.05986,8.64094,1.67599
0.2421,0.28971,9.03839,1.26897
0.2644,0.51237,8.80135,2.04471
0.2824,0.09338,9.44302,0.16281
0.3030,0.00000,9.29936,2.26259
0.3256,0.14366,9.26345,2.01359
0.3433,0.06704,9.96737,1.94894
0.3647,0.23224,9.42865,1.31446
0.3878,0.33520,9.24908,2.12851
0.4043,0.09817,9.60822,1.81486
0.4241,0.97447,9.94342,1.04390
0.4499,0.62251,9.38316,1.27615
0.4650,0.30407,9.84047,1.45811
0.4871,0.35435,10.39594,1.66402
0.5080,-0.02634,9.32091,0.69434
0.5251,0.07422,9.36401,0.45491
0.5442,0.73504,10.47016,0.72068
0.5671,0.15323,9.98652,1.93697
0.5855,0.07901,9.47654,1.02714
0.6051,0.62012,9.17247,0.27534
0.6275,0.39745,10.51087,1.53234
0.6451,-0.09338,10.10145,0.28013
0.6668,0.36154,9.28500,1.30009
0.6872,1.01757,10.69523,0.48843
0.7051,-0.17478,10.34087,1.51558
0.7253,0.76138,9.53879,0.17957
0.7474,0.25140,10.47974,0.38548
0.7652,0.55787,10.02243,1.73585
0.7851,0.73025,9.76625,0.45491
0.8071,0.31604,9.90990,0.05746
0.8248,0.16999,9.59146,0.01437
0.8452,-0.17239,9.94821,1.17319
0.8674,0.13887,9.97934,1.43656
0.8854,0.27295,9.02402,0.35675
0.9051,0.07183,9.49569,0.47885
0.9275,0.36632,10.33369,0.22267
0.9482,-0.01676,9.66569,0.23703
0.9710,0.22027,9.39035,0.70392
0.9891,-0.09817,10.41749,0.76377
1.0068,-0.10774,9.49569,1.08221
1.0271,-0.14605,9.46457,0.46688
1.0492,-0.17239,10.52044,1.03672
1.0728,0.43336,10.32890,0.11493
1.0877,-0.06704,9.65850,-0.09577
1.1105,0.18675,10.39834,0.38787
1.1271,-0.05746,10.32411,0.73744
1.1504,-0.39266,10.03919,1.35516
1.1708,-0.03591,10.04877,0.63209
1.1888,-0.22746,10.10623,-0.34478
1.2138,0.35675,10.11342,0.53632
1.2297,-0.07901,9.77104,0.20112
1.2474,0.00718,9.65132,1.17080
1.2670,-0.35914,9.80934,0.80448
1.2895,-0.11253,10.11342,1.72867
1.3072,-0.18915,9.58189,-0.20351
1.3273,-0.31844,9.86441,0.67040
1.3558,0.21788,10.16370,0.24182
1.3715,-0.52435,9.39035,1.00799
1.3866,-0.13647,9.45020,0.75180
1.4093,-0.52913,10.11102,0.96729
1.4271,-0.53153,10.10145,0.31365
1.4481,-0.23943,9.23711,0.75899
1.4693,-0.63209,9.86441,0.61772
1.4870,0.26098,10.33130,1.03433
1.5070,-0.44773,9.69921,1.39107
1.5280,-0.33999,9.22993,1.55628
1.5466,0.30407,10.13736,0.67519
1.5673,-0.17957,10.44383,0.38069
1.5891,-0.27774,9.41668,-0.22506
1.6081,-0.14366,10.24750,1.27136
1.6333,0.33280,10.09666,0.11732
1.6497,-0.52435,9.09824,1.27375
1.6667,0.27774,9.32091,-0.61293
1.6875,-0.34717,10.14694,0.83800
1.7101,-0.29928,9.99849,0.71110
1.7278,0.26098,9.85005,-0.18436
1.7478,-0.15084,9.92666,-0.08141
1.7765,-0.10535,10.22834,0.14366
1.7902,-0.10056,9.89075,0.64885
1.8074,0.70392,9.22993,0.17239
1.8301,-0.31844,10.27383,0.34717
1.8477,-0.01915,9.70878,0.15323
1.8677,-0.36154,9.82850,0.24422
1.8918,-0.00718,10.36482,0.45252
1.9143,0.15323,9.32809,-0.03591
1.9283,0.14366,9.75906,0.15802
1.9497,-0.03831,9.87878,-0.46688
1.9678,-0.37590,10.08708,0.27774
1.9880,0.29450,9.37837,0.52674
2.0101,-0.14605,9.59865,0.27774
2.0288,-0.73265,9.79019,0.32802
2.0477,-0.35435,9.71836,1.27375
2.0742,-0.50519,9.34485,0.98644
2.0877,-0.09817,10.11821,0.20351
2.1079,-0.28971,10.22834,-0.45252
2.1300,-0.36154,9.25866,-1.97528
2.1478,-1.89148,9.68963,-0.36154
2.1675,0.47167,8.11420,-1.60416
2.1900,-2.02556,8.77502,2.38709
2.2079,-0.33280,9.94821,0.33041
2.2283,1.80528,10.60185,-0.56505
2.2499,1.08940,8.44700,-1.93936
2.2677,-1.48206,9.28979,1.98725
2.2879,-0.67997,10.92268,-0.60575
2.3109,-0.64167,8.95459,0.20351
2.3288,0.23943,10.17088,-0.29450
2.3485,-0.36393,10.28580,1.76697
2.3711,0.70152,9.70639,0.98884
2.3887,0.83800,9.53400,-1.59938
2.4087,0.67040,10.58509,0.49083
2.4310,0.27055,11.10944,-0.98884
2.4488,0.94813,9.58428,-1.60895
2.4686,-0.48604,9.16289,4.03914
2.4909,-0.09577,9.90272,5.15248
2.5091,0.34478,8.82769,0.67997
2.5290,0.01915,8.25067,-0.81166
2.5509,0.82602,9.96018,0.41182
2.5687,0.05028,10.50608,1.02714
2.5891,-0.16281,8.94501,0.73744
2.6111,0.21548,10.17806,0.78293
2.6288,0.02634,9.65132,1.73106
2.6486,0.64406,10.18524,0.96968
2.6718,-0.05028,9.65611,0.79490
2.6896,-0.18675,9.67526,0.74941
2.7096,0.16760,9.79498,0.85954
2.7324,0.28731,9.81413,0.87152
2.7570,0.01197,9.33049,0.33280
2.7723,0.26337,9.90990,1.12291
2.7917,0.02634,9.90272,0.77814
2.8094,-0.17718,10.33130,0.50280
2.8313,-0.04789,8.87558,1.43896
2.8517,-0.12450,10.12539,1.11334
2.8697,0.15084,9.89793,0.54829
2.8960,0.73265,9.43344,1.09658
2.9145,0.07662,9.92666,0.90504
2.9296,0.64167,9.74949,0.85954
2.9501,0.13169,10.27383,0.60336
2.9719,-0.04789,10.04877,0.64885
2.9895,0.33520,9.83329,0.93856
3.0099,-0.27774,9.53400,0.53632
3.0380,-0.16999,9.60104,0.59617
3.0557,0.76617,9.44063,1.10137
3.0694,0.31365,9.61301,1.64247
3.0935,0.55068,9.37119,0.90743
3.1105,0.22985,9.68724,1.41741
3.1312,0.67997,10.35284,1.18756
3.1531,0.09577,9.96497,0.28731
3.1817,-0.25379,9.61541,0.49801
3.1932,-0.00479,9.52443,0.86912
3.2125,0.94574,9.75188,0.50280
3.2318,0.76617,9.08867,-0.07422
3.2519,0.73504,10.28580,1.16122
3.2727,0.05746,10.06793,1.18756
3.2921,0.52195,9.84526,1.42220
3.3104,0.52913,9.64653,0.59617
3.3340,-0.22027,9.89793,0.64885
3.3502,0.18675,10.43425,0.80926
3.3707,0.46688,9.99610,1.60416
3.3928,0.32323,9.97215,1.62332
3.4103,0.27055,11.04479,1.48206
3.4306,0.42618,9.76146,0.53632
3.4529,0.65364,9.45020,0.89306
3.4726,0.58899,10.26904,0.67040
3.4906,-0.17239,10.25947,1.05588
3.5136,0.18436,9.46936,1.22108
3.5304,0.40942,9.42387,-0.72786
3.5500,0.22985,10.34566,-0.36393
3.5727,0.05507,10.05835,-0.46210
3.5903,0.22985,9.66329,0.93377
3.6104,0.08141,9.63935,1.45093
3.6337,0.24182,9.75906,0.13408
3.6505,0.37830,9.58668,0.98884
3.6705,0.32562,9.41668,0.59857
3.6927,0.08859,8.32489,0.50280
3.7104,0.54829,9.38077,0.73744
3.7305,-0.13408,8.38475,0.96250
3.7536,0.14366,8.84206,1.22108
3.7705,0.29450,9.41668,1.29291
3.7906,0.27534,8.96177,0.67997
3.8125,0.61054,9.15810,0.53153
