time,X_value,Y_value,Z_value
Started:,Oct 04 2018,20:55:58:271, 
0.0233,-0.31604,9.87878,-0.13887
0.0396,-0.42139,10.14933,-0.05507
0.0587,-0.11971,10.33848,0.02155
0.0815,-0.20351,10.35045,0.24661
0.0993,-0.24900,10.24989,-0.46688
0.1188,-0.06704,10.14454,-0.56744
0.1423,0.99602,9.54119,0.66800
0.1588,0.89785,9.74230,0.49083
0.1786,0.89306,9.72554,0.57463
0.2011,0.81405,9.76146,1.01278
0.2188,0.87630,9.15810,0.91461
0.2387,0.90025,9.43105,0.45491
0.2615,0.05986,9.98173,0.22985
0.2796,-0.08141,10.11102,0.43097
0.2988,-0.27774,10.07990,-0.28731
0.3207,-0.65843,10.20201,-0.68955
0.3387,-0.47407,9.77343,-0.38308
0.3586,-0.18196,10.43186,-0.34717
0.3813,0.97686,10.40312,0.95292
0.3988,1.06785,9.55555,1.49642
0.4185,1.64008,9.54358,0.07662
0.4403,0.40224,9.22514,0.35435
0.4584,0.64645,9.13895,0.26816
0.4787,-0.08859,9.55555,-0.09338
0.5012,0.58660,9.53400,0.16760
0.5209,0.87870,10.37918,0.20112
0.5421,0.86912,9.86441,1.15643
0.5841,0.30168,9.89314,0.71828
0.5844,0.76138,9.92188,-0.26337
0.6016,-0.46210,9.74470,0.52913
0.6214,0.61054,10.56594,0.84997
0.6392,0.63448,10.09905,0.51237
0.6588,0.60336,10.10623,0.78293
0.6817,-0.60096,10.11581,0.07662
0.6992,-0.21070,9.78061,-0.42139
0.7189,-0.25379,10.33608,0.03591
0.7415,0.67519,10.02962,1.24502
0.7591,0.75180,9.97455,0.31844
0.7792,0.83800,9.85244,0.09577
0.8019,-0.25619,9.69681,-0.07662
0.8211,-0.05507,9.80695,-0.48604
0.8404,0.21788,10.15412,-0.20830
0.8673,1.28812,9.55316,1.44135
0.8802,1.15643,9.62259,0.78053
0.8992,1.21150,9.66329,0.23464
0.9223,0.08141,10.33608,-0.15802
0.9393,-0.09098,9.95061,0.49561
0.9592,0.39506,10.53960,-0.42379
0.9810,0.69195,9.95539,0.55547
1.0004,0.67279,9.30176,1.11334
1.0184,0.40942,9.45020,-0.37351
1.0407,0.30886,9.65611,0.00479
1.0585,0.41182,9.39992,0.29210
1.0785,1.04630,9.66090,0.37351
1.1012,0.06465,9.42865,0.96250
