time,X_value,Y_value,Z_value
Started:,Oct 20 2018,18:34:21:025, 
0.0209,-0.32802,10.08229,2.75342
0.0424,-0.56984,10.17806,0.00000
0.0602,-0.82124,9.08867,-0.48843
0.0850,-0.27534,8.22433,1.17798
0.1017,-0.76138,9.97934,-0.09577
0.1197,-0.49083,9.29936,-0.19633
0.1420,-0.69434,8.86839,2.20034
0.1626,0.20830,9.97215,0.34478
0.1797,0.29928,8.86361,0.25140
0.1998,-0.82842,9.75906,2.04711
0.2256,-0.73025,10.35524,1.49642
0.2399,-0.45252,9.65611,1.44614
0.2603,-0.33520,9.14374,1.25221
0.2828,-0.24182,10.23313,0.96250
0.3012,-1.06306,9.98413,-0.14605
0.3210,-0.67040,9.99849,-0.11971
0.3448,-1.56586,10.96338,2.29372
0.3671,-1.27854,9.85005,1.14207
0.3836,0.69913,9.91469,0.65843
0.4029,-0.95292,10.45580,2.68638
0.4199,0.70871,7.95378,2.15006
0.4408,0.71589,9.02881,0.06465
0.4635,-1.24023,10.10623,2.26259
0.4809,-1.36474,10.09187,1.47727
0.5040,-0.84757,9.80934,-0.53632
0.5225,-1.64008,10.48692,1.73824
0.5406,-0.84039,9.52443,1.95373
0.5618,-0.58899,10.09666,-0.06704
0.5838,-1.88429,10.54439,3.04312
0.6020,-0.79011,9.81653,3.51480
0.6230,0.11493,9.14613,-0.11253
0.6631,-0.73265,9.19641,2.44455
0.6751,-0.40942,9.47893,2.61455
0.6826,-0.91701,10.80297,-0.08619
0.7058,-1.56346,10.09187,0.42379
0.7221,-1.99922,10.76227,3.58423
0.7438,-0.20591,9.68963,1.33840
0.7656,0.68955,8.31771,0.22267
0.7998,-0.53392,9.67766,2.19076
0.8178,0.15802,9.31612,1.52755
0.8266,-0.48604,9.39992,1.38629
0.8434,-1.81725,10.27383,1.93936
0.8637,-0.15563,9.90751,0.55308
0.8857,-1.03433,9.63696,1.11334
0.9032,-1.92021,10.66171,1.99443
0.9430,-1.67599,10.49650,2.45653
0.9676,-1.74303,11.34886,0.45731
0.9678,-1.27136,10.12778,2.34160
0.9850,-0.85476,9.40950,1.66881
1.0069,-1.25939,9.83568,1.83641
1.0253,-0.11493,8.39433,1.87472
1.0453,-0.27295,9.32091,2.15245
1.0809,-0.28252,9.67048,-0.46688
1.0981,0.21548,8.35362,1.14207
1.1068,0.04789,8.83487,1.08940
1.1265,0.09098,9.48372,-0.76856
1.1441,-0.50998,8.99768,0.62491
1.1658,-0.09577,9.79498,1.37910
1.1881,0.39266,8.62897,-0.71110
1.2239,-1.22826,10.14454,0.79011
1.2389,-0.86912,10.78381,1.92500
1.2465,-0.14605,10.08469,-0.32083
1.2645,-0.93856,9.66808,1.22587
1.2844,-0.82842,9.44302,2.62173
1.3067,-0.06225,9.43105,-0.43336
1.3244,-0.66800,9.65611,1.22826
1.3615,-0.04070,8.34165,3.03355
1.3769,0.05267,9.06233,-0.86673
1.3863,-0.47167,10.06553,-0.12211
1.4045,-0.64406,10.05117,1.15165
1.4265,0.03831,9.56752,-1.18277
1.4454,-1.11334,9.54358,0.63688
1.4671,-1.01517,10.09426,2.47329
1.5180,-0.05507,10.09426,-1.19235
1.5181,-1.70712,9.82131,1.15404
1.5336,-1.00320,10.03201,2.62173
1.5482,-0.31126,9.49569,-0.09577
1.5660,-0.23464,9.35204,0.98405
1.5865,0.28731,8.73192,1.93457
1.6088,-0.83560,9.22035,-0.27295
1.6355,-1.28333,10.13736,0.72307
1.6530,-0.31604,10.55636,2.08781
1.6692,-0.55547,10.31454,-0.35914
1.6862,-0.66800,9.69921,1.91781
1.7077,0.48604,8.82769,1.97288
1.7301,0.28731,10.02243,0.56026
1.7462,-1.17319,10.47495,1.44375
1.7769,0.21788,9.14852,1.55149
1.7890,0.18675,9.13176,-0.40463
1.8058,-0.82842,10.15172,0.08141
1.8271,-0.39266,9.33767,0.94813
1.8482,-0.35435,8.97135,-0.38308
1.8672,-1.08940,9.49809,0.87630
