time,X_value,Y_value,Z_value
Started:,Oct 03 2018,23:33:00:747, 
0.0199,0.56026,9.39753,1.71909
0.0417,0.18196,9.98652,1.56825
0.0595,-0.21070,9.28739,2.31526
0.0817,0.23703,10.30017,1.61374
0.1017,0.46210,9.35683,1.48445
0.1194,0.17718,9.80695,2.15964
0.1402,0.37830,9.92427,1.97528
0.1620,-0.00958,9.30894,1.32643
0.1805,0.20351,9.84047,1.79810
0.2002,0.03831,9.75906,1.55628
0.2232,-0.16520,9.85005,1.65923
0.2407,0.60575,10.39355,1.05348
0.2623,0.26098,10.31454,1.78613
0.2828,-0.31365,9.32091,1.28333
0.3007,0.25858,10.82691,1.46530
0.3241,-0.01197,10.16848,2.09978
0.3469,-0.11732,9.63696,1.50121
0.3677,0.39984,9.69442,1.44854
0.3817,0.04070,10.18524,1.23305
0.4031,0.44294,10.03441,1.47248
0.4225,0.22746,8.93304,1.11334
0.4427,0.39984,9.60583,1.31685
0.4647,0.15323,10.45819,1.98485
0.4837,0.37111,9.99610,2.31287
0.5019,-0.01915,9.49569,0.96968
0.5257,0.71349,10.11342,2.39906
0.5422,0.36872,10.53241,2.35836
0.5666,-0.10774,10.61143,2.08302
0.5900,0.42379,8.56193,0.48843
0.6078,0.14605,10.17567,1.52276
0.6550,0.79011,10.27862,1.35516
0.6552,0.37111,9.47175,0.78293
0.6756,-0.14845,9.87638,0.79729
0.6864,0.38548,9.79258,1.51079
0.7081,-0.28492,10.31214,1.47966
0.7254,-0.68476,10.17327,1.15404
0.7468,1.47727,10.76705,-0.55547
0.7684,1.30727,8.69601,0.60575
0.7911,-0.24422,10.66889,0.99841
0.8067,-2.82524,8.28180,3.77817
0.8306,-0.28492,7.45098,5.37515
0.8477,-2.61934,7.20916,1.94176
0.8693,0.62251,12.52445,1.21869
0.8910,-3.62733,7.64253,1.60656
0.9113,3.76141,7.32169,-1.49163
0.9442,-1.01996,11.25070,-0.17478
0.9523,2.04950,9.73512,2.90186
0.9974,-3.34720,11.26027,9.52682
0.9975,-3.11016,10.67847,-5.08544
1.0187,0.96010,9.84765,-0.27774
1.0302,2.06865,7.41507,-1.34798
1.0498,0.16042,8.55714,4.23787
1.0729,-3.14368,11.19802,5.10220
1.0901,-3.27297,10.52044,-0.13887
1.1094,0.94813,8.49489,-4.20674
1.1327,1.66642,11.96419,-3.69197
1.1515,0.69434,9.40232,-0.05267
1.1725,-2.71511,8.03040,5.33923
1.2129,-3.67042,11.11901,5.54753
1.2268,-0.17478,13.94905,4.59461
1.2330,-0.20112,11.77504,-2.83722
1.2572,2.00640,9.60822,-2.02556
1.2739,0.53153,12.11503,-2.89947
1.2938,-0.85715,9.78061,1.72388
1.3186,-1.64487,8.77262,3.96013
1.3332,-3.03115,7.41746,-0.77575
1.3680,1.82204,7.14930,-3.76619
1.3748,0.57941,8.81333,-1.73824
1.3924,-1.00560,9.44541,0.81645
1.4122,-1.13728,8.67206,4.37195
1.4353,-0.91940,9.69202,2.17400
1.4520,-1.34319,13.36005,3.11735
1.4825,-0.62251,10.60185,-0.93377
1.4984,2.38949,8.29137,0.46210
1.5178,0.43815,11.82532,-2.85876
1.5352,-1.34798,8.47334,1.45572
1.5562,-0.79250,8.27940,6.91227
1.5741,-4.17322,9.28739,0.56026
1.5942,1.78613,9.40950,-5.48768
1.6227,1.07742,7.83646,-9.51724
1.6362,1.40544,9.14374,6.15089
1.6543,-2.00880,10.59227,5.48049
1.6762,-1.42459,12.94584,3.46452
1.6979,1.59698,9.82850,2.49005
1.7162,-0.33280,7.81731,-6.07906
1.7380,0.94574,7.59703,-2.71032
1.7575,-0.16760,11.20521,4.18998
1.7834,1.42699,9.57231,3.99844
1.7981,-1.21869,10.83170,3.83323
1.8187,-0.22506,12.11742,1.10137
1.8364,0.87152,11.38238,0.62491
1.8597,1.75261,10.94902,-1.21150
1.8786,-0.27295,9.70878,-0.49801
1.9008,-0.49083,9.68963,0.91222
1.9215,-0.36154,9.89793,2.32484
1.9383,0.96250,8.69361,0.71110
1.9599,0.24900,10.50847,0.56984
1.9807,0.25619,9.94103,0.73744
1.9998,-0.96729,10.10145,0.98644
2.0185,1.25221,9.07430,-0.72547
2.0408,-0.59378,11.39196,2.18597
2.0604,0.27295,10.23553,0.65364
2.0784,0.46928,11.03282,1.78134
2.1004,0.85236,10.30735,0.73265
2.1195,-0.25619,10.44143,1.93218
2.1382,0.24900,9.31133,1.18756
2.1603,0.13408,9.55795,0.04310
2.1782,0.54829,9.70160,-0.41660
2.2038,0.12450,8.86121,0.62491
2.2218,0.12211,9.29936,0.58899
2.2396,0.61772,10.71917,1.35755
2.2611,-0.05986,10.22355,0.29450
2.2805,-0.06943,9.46936,2.07105
2.2984,0.61533,10.61621,-0.17239
2.3378,0.22985,9.61301,0.12211
2.3546,0.18675,10.84367,1.16841
2.3584,0.35675,8.74389,0.95532
2.3783,0.22267,9.69202,0.06465
2.4004,-0.13647,10.10863,0.19154
2.4184,0.28492,9.54837,1.12770
2.4385,0.29928,9.47415,0.12211
2.4607,0.08141,9.43584,0.07422
2.4892,-0.02155,9.85484,1.57783
2.4988,-0.30647,9.53879,1.72148
2.5214,0.15563,9.54358,1.56107
2.5397,0.28971,9.78301,0.41182
2.5581,0.12450,10.58988,1.63050
2.5806,0.50519,9.75667,0.68716
2.5997,0.18675,9.51006,0.17478
2.6348,0.17478,9.74230,0.07422
2.6433,0.22267,9.09824,0.87870
2.6593,-0.19394,8.79417,0.43815
2.6795,0.04789,9.36880,0.33041
2.7015,0.13887,9.60822,1.37192
2.7209,-0.18915,10.13018,1.33361
2.7557,0.44773,9.38795,0.65124
2.7681,0.87630,10.27862,0.58660
2.7801,-0.28971,10.49411,1.66881
2.7994,0.50040,10.34327,1.84838
2.8213,-0.02155,9.85005,0.42379
2.8392,0.72547,9.92666,0.86673
2.8593,0.66800,10.43186,0.71828
2.8848,-0.04789,10.24031,1.06545
2.9124,0.69913,9.92666,0.98644
2.9254,0.06704,10.05595,1.72627
2.9428,0.02873,9.45260,1.72148
2.9600,0.62012,10.35763,1.09179
2.9818,0.60815,9.62020,1.52515
3.0025,0.15084,10.10623,1.67360
3.0202,0.65603,10.49171,1.07503
3.0418,0.06704,9.59386,0.14366
3.0638,0.81645,10.01525,0.11971
3.0805,0.24182,8.98811,0.21309
3.1010,0.10056,8.86600,0.65364
3.1220,0.38308,9.26584,0.70392
3.1403,0.11014,8.55474,2.42301
3.1604,-0.14126,9.74709,1.63529
3.1881,0.40942,9.35683,1.91542
3.2002,0.61533,10.54678,1.00560
3.2200,0.18436,9.52443,0.86912
3.2423,0.13169,9.85484,0.77814
3.2604,0.27295,9.82131,0.15323
3.2818,0.81884,10.32651,0.28013
3.3062,0.10774,8.88994,0.13169
3.3230,-0.31365,9.77822,1.67360
3.3418,0.45252,9.64893,0.49322
3.3649,0.68716,9.25148,0.51716
3.3806,-0.17718,9.62738,0.99362
3.4020,0.01197,9.47893,1.55628
3.4241,0.61772,9.68484,-0.13408
3.4501,-0.33280,8.72474,1.41023
3.4619,0.01676,9.06712,0.49322
3.4819,-0.22985,9.02163,0.78053
3.5000,0.71110,9.72076,0.22027
3.5199,-0.01915,8.63375,0.31844
3.5423,0.16520,10.25468,1.84599
3.5612,0.72068,10.23553,1.22347
3.5804,0.82842,9.59386,0.95292
3.6072,0.60336,10.07990,0.98405
3.6200,0.17718,9.82131,1.86514
3.6402,0.56984,10.30735,1.25221
3.6624,0.29210,9.06951,0.73504
3.6804,0.66082,9.53640,1.07503
3.7008,0.09338,10.17088,0.59857
3.7231,1.09897,10.93226,1.64008
3.7482,0.71110,10.34087,0.32562
3.7599,0.59139,9.58907,0.83800
3.7822,0.77575,10.65213,0.70392
3.8000,0.53153,9.47175,0.31126
3.8201,0.11732,10.26904,1.90105
3.8460,0.34478,9.24669,0.62491
3.8779,0.38787,9.27781,0.68955
3.8924,0.03831,9.73991,0.61772
3.9028,0.17478,9.97934,1.41980
3.9205,0.04070,9.87638,0.61533
3.9401,0.90264,9.64653,0.62730
3.9623,0.37590,10.09905,1.52036
3.9803,0.17957,9.86681,1.96331
4.0020,0.42139,9.90512,0.50040
4.0287,-0.01437,8.94501,0.70392
4.0417,0.32562,10.34806,1.30727
4.0605,0.51237,8.97853,0.76377
4.0827,0.18675,9.01923,1.06785
4.1009,0.49083,9.23472,0.58420
4.1207,0.16281,9.60583,1.06066
4.1433,0.13647,9.35204,1.80049
4.1615,0.62251,9.77343,1.48684
4.1809,0.62730,10.50847,1.64008
4.2042,0.48604,10.06074,1.01278
4.2212,0.48125,10.07990,0.67279
4.2426,0.43576,9.62498,0.00718
4.2647,0.85476,10.34566,0.26576
4.3029,0.09577,9.17486,1.38629
4.3166,0.24900,9.98173,0.73983
4.3241,0.83321,9.79498,0.85715
4.3405,0.37351,10.02962,1.10137
4.3608,0.21070,9.74230,0.63209
4.3828,0.52913,9.73033,1.28573
4.4010,0.49561,10.01525,0.68716
4.4238,0.54350,8.70558,-0.24182
4.4536,-0.10295,9.73273,0.65124
4.4611,0.37830,9.59625,0.12450
4.4842,0.77335,9.85484,1.67839
4.5044,0.36872,9.17247,-0.15323
4.5208,0.32802,10.05356,2.22668
4.5426,0.51237,10.41749,1.18756
4.5821,0.51716,9.74709,0.32562
4.5950,0.14126,9.87878,1.85317
4.6007,-0.02155,9.46457,1.88908
4.6240,0.35196,9.49569,1.10615
4.6406,0.13647,9.20120,1.55867
4.6621,0.20591,9.82850,1.03672
4.6833,0.54350,9.34964,1.13249
4.7119,0.52674,10.90592,1.00081
4.7221,-0.03352,10.17806,1.39347
4.7429,-0.18436,10.18764,2.14048
4.7608,0.47646,10.44622,1.06306
4.7807,0.30168,9.83089,0.48125
4.8044,0.59857,9.33049,0.67279
4.8205,0.18196,8.72234,0.58660
4.8408,0.39984,9.40232,0.79490
4.8630,0.18196,9.90512,1.04151
4.8805,0.44773,10.41270,1.35995
4.9006,0.08859,9.11022,1.20911
4.9244,0.59857,9.61062,1.27615
4.9419,0.39745,9.70400,0.60096
4.9652,-0.09098,9.41668,0.94574
4.9841,0.04310,8.72474,1.34798
5.0027,-0.39984,9.35204,0.44055
5.0206,0.20591,9.66090,1.94176
5.0426,0.03352,8.75826,0.92658
5.0608,0.63688,9.45978,0.88828
5.0808,0.13169,9.65850,0.98405
5.1032,0.15084,10.43425,0.88588
5.1351,0.26337,9.27303,1.37910
5.1497,0.17957,10.86282,1.50600
5.1626,-0.10774,9.15331,0.66561
5.1808,0.13408,9.89793,1.86514
5.2005,-0.10535,10.05117,0.79729
5.2229,0.10056,9.91948,1.38629
5.2404,0.08859,10.39594,0.32323
5.2609,0.12450,8.88276,1.05588
5.2921,-0.08619,10.42946,1.03433
5.3007,0.06943,9.58428,0.98165
5.3204,-0.08141,10.47495,0.93856
5.3428,-0.22746,8.96895,1.15165
5.3608,0.00239,9.77343,1.16122
5.3811,0.26098,9.29218,-0.11732
5.4038,-0.12211,9.57949,1.11573
5.4278,-0.17478,9.62259,1.72867
5.4399,-0.15084,9.64893,1.69515
5.4627,0.33999,10.30256,1.93936
5.4804,0.21548,9.89075,0.12450
5.5008,-0.15084,9.65850,1.10376
5.5247,0.56026,9.87160,0.95053
5.5427,-0.15802,9.95300,1.09897
5.5755,-0.05986,9.23711,0.92658
5.5846,0.14126,10.17327,0.87870
5.6022,0.33999,8.77023,0.44773
5.6204,0.23464,9.20120,0.99362
5.6427,-0.27295,10.31214,1.81007
5.6618,0.07183,9.34007,1.54670
5.6961,0.39266,9.78780,0.95292
5.7130,0.20591,10.18046,0.21070
5.7209,-0.13169,10.16130,1.28812
5.7419,0.12211,9.43823,-0.10535
5.7629,-0.05986,9.59146,1.17319
5.7808,0.24661,9.35443,1.12052
5.8005,-0.28013,9.32570,1.16362
5.8315,0.11014,9.61780,1.20671
5.8436,-0.00718,9.33528,0.88349
5.8605,-0.06225,9.85005,1.28812
5.8828,-0.00479,10.04877,1.06545
5.9008,0.12450,10.53960,1.52276
5.9227,0.09577,9.35204,1.47248
5.9667,-0.21070,9.51724,0.80687
5.9671,-0.43336,9.22754,1.19953
5.9844,0.06704,9.88357,1.14207
6.0026,0.38548,9.72076,0.71589
6.0204,0.04549,9.78780,0.35914
6.0403,-0.25140,10.12539,1.36713
6.0627,0.38787,10.37679,0.60815
6.0825,-0.20351,9.48612,0.51956
6.1153,0.02155,9.11022,0.76138
6.1233,-0.25858,9.70878,1.61614
6.1406,0.16042,9.12219,-0.04789
6.1608,0.23703,9.48851,1.05588
6.1830,-0.26816,10.00807,1.33840
6.2033,0.19394,11.09986,2.16442
6.2234,0.11732,9.71357,1.33361
6.2547,0.15802,10.37918,0.61293
6.2687,-0.40942,9.42626,1.56586
6.2805,0.10774,10.88437,0.85236
6.3022,-0.30407,8.74629,0.51237
