time,X_value,Y_value,Z_value
Started:,Oct 04 2018,19:39:33:108, 
0.0245,-0.00184,-0.01074,-0.00575
0.0375,-0.00123,-0.01379,-0.00331
0.0597,-0.00429,-0.01624,-0.00453
0.0775,0.00121,-0.00524,-0.00697
0.0987,0.00182,-0.00219,-0.00758
0.1197,-0.00429,-0.00646,-0.00575
0.1375,-0.00673,-0.01135,-0.00758
0.1579,-0.00917,-0.01318,-0.00208
0.1803,-0.00917,-0.00769,-0.00514
0.1974,-0.00490,-0.00341,-0.00514
0.2173,-0.01101,-0.00097,-0.00514
0.2400,-0.01650,-0.02784,0.00036
0.2575,-0.00978,-0.01013,-0.00697
0.2776,-0.00429,-0.00280,-0.00697
0.3000,0.00121,0.00881,-0.01125
0.3173,-0.00917,-0.01135,-0.00453
0.3377,-0.00673,-0.02418,-0.00086
0.3601,-0.00795,-0.00769,-0.01064
0.3785,-0.01528,-0.02968,0.00158
0.3972,-0.00917,-0.01685,-0.00453
0.4196,0.00549,-0.00036,-0.00453
0.4378,-0.00245,-0.01807,-0.00208
0.4576,-0.00306,-0.02174,0.00280
0.4803,0.00304,-0.01624,-0.00147
0.4974,0.00243,-0.02174,0.00402
0.5264,-0.00306,-0.02479,0.00097
0.5400,-0.00429,-0.02723,0.00525
0.5575,0.00549,0.00942,-0.00819
0.5776,0.01526,0.03019,-0.01491
0.6000,-0.00429,0.00026,-0.00453
0.6176,-0.01345,-0.02051,0.00158
0.6375,-0.00551,-0.00463,-0.00758
0.6606,-0.01528,-0.02174,0.00097
0.6779,-0.00734,-0.00646,-0.00270
0.6974,0.00060,0.00026,-0.00636
0.7201,-0.00123,-0.01379,-0.00208
0.7375,-0.01650,-0.04128,0.00402
0.7577,0.00060,-0.01441,-0.00514
0.7799,0.00427,0.01003,-0.01247
0.8028,-0.00978,-0.03151,0.00402
0.8178,-0.02689,-0.06633,0.01563
0.8400,-0.02200,-0.05106,0.01624
0.8578,-0.00795,-0.01746,-0.00086
0.8787,0.00060,0.00148,-0.00147
0.9011,-0.00978,-0.01685,-0.00392
0.9349,-0.01223,-0.02784,0.00402
0.9474,-0.00184,0.00636,-0.01003
0.9603,0.00976,0.02836,-0.01186
0.9789,0.00182,0.02897,-0.01675
0.9974,-0.01956,-0.03640,0.00525
1.0197,-0.02139,-0.04373,0.00708
1.0379,0.00121,-0.00463,-0.01064
1.0580,-0.00184,-0.01502,-0.00514
1.0807,-0.02322,-0.06022,0.00219
1.0975,-0.02750,-0.07549,0.00586
1.1175,-0.01834,-0.06205,0.00097
1.1398,0.02137,0.01736,-0.01919
1.1575,0.02748,0.03874,-0.02469
1.1788,0.01587,0.01369,-0.01064
1.2003,-0.00734,-0.02723,-0.00453
1.2257,-0.02689,-0.06938,0.01502
1.2380,-0.00612,-0.03273,0.00097
1.2600,-0.00184,-0.01441,-0.00636
1.2777,0.01526,0.03324,-0.01858
1.2981,0.00427,0.00331,-0.01064
1.3208,-0.01956,-0.03762,0.00341
1.3377,-0.02872,-0.04739,0.00952
1.3601,-0.01162,-0.00036,-0.00575
1.3797,-0.01345,-0.00646,-0.00331
1.3976,-0.01711,-0.02907,0.00280
1.4175,-0.02750,-0.06022,0.00586
1.4406,-0.01650,-0.05533,0.00891
1.4578,0.00427,0.00148,-0.01247
1.4782,0.00854,0.01247,-0.01125
1.5058,0.01221,0.01736,-0.01064
1.5178,-0.00062,-0.01990,0.00219
1.5375,0.00793,-0.01746,0.00708
1.5608,-0.00429,-0.00463,-0.00025
1.5782,-0.01589,-0.03701,0.00952
1.5978,-0.01650,-0.04739,0.00402
1.6338,-0.00856,-0.02051,-0.00575
1.6510,-0.00551,-0.02479,0.00402
1.6572,-0.00306,-0.01013,-0.00208
1.6797,-0.00490,-0.00891,-0.00208
1.6975,0.00732,0.00087,0.01197
1.7179,0.00610,-0.02296,0.01685
1.7402,-0.00306,-0.02662,0.00830
1.7579,-0.01406,-0.03456,0.00586
1.7770,0.00854,-0.01929,0.00158
1.7994,0.03298,0.05768,-0.02957
1.8174,0.01832,0.02102,-0.02957
1.8386,-0.01345,-0.03395,-0.01125
1.8596,-0.00306,-0.02174,-0.02285
1.8773,0.02198,0.02591,-0.03080
1.9091,0.00060,-0.01746,-0.02347
1.9235,0.00060,-0.01318,-0.00942
1.9378,0.00854,-0.01807,-0.01369
1.9582,0.01343,0.02836,-0.01919
1.9801,0.02931,0.02958,-0.02652
1.9979,-0.00184,-0.04434,-0.00575
2.0176,-0.01650,-0.06938,0.01013
2.0401,0.00060,-0.02723,-0.00819
2.0702,0.02137,0.04668,-0.02224
2.0780,0.01221,-0.01074,-0.01552
2.1001,0.00671,0.00697,-0.00514
2.1170,-0.02933,-0.08038,0.02357
2.1373,-0.03055,-0.07855,0.02235
2.1599,-0.00245,-0.00341,0.01197
2.1782,0.03176,0.05707,-0.01247
2.2063,0.01343,0.03263,-0.00392
2.2197,-0.00551,-0.01379,0.01502
2.2374,-0.01467,-0.05961,0.02418
2.2574,-0.01772,-0.09260,0.03640
2.2798,-0.00184,-0.04312,0.02663
2.2974,0.03542,0.03996,0.01685
2.3178,0.03114,0.00881,0.01930
2.3440,0.01343,-0.00830,0.02296
2.3574,0.00243,-0.01013,0.01868
2.3774,-0.01956,-0.06572,0.01930
2.3999,-0.00856,-0.01502,-0.00331
2.4177,0.00427,-0.01685,-0.02835
2.4379,-0.03177,-0.07671,0.00402
2.4597,-0.00490,0.00575,-0.01125
2.4778,-0.00001,0.01736,-0.01736
2.4978,0.01343,0.03446,-0.00942
2.5202,0.02320,0.04424,-0.01919
2.5374,0.02320,0.02164,-0.02530
2.5571,-0.02383,-0.06633,0.00525
2.5793,-0.00673,-0.04373,-0.01186
2.5972,-0.00734,-0.04373,-0.01858
