time,X_value,Y_value,Z_value
Started:,Oct 20 2018,18:17:58:151, 
0.0234,0.00355,-0.01002,0.00451
0.0424,-0.01417,0.01136,0.00757
0.0641,-0.03494,0.01380,-0.00221
0.0804,-0.02516,0.01075,0.00390
0.1033,-0.04593,0.00586,0.00451
0.1203,0.05486,-0.03812,-0.00343
0.1405,0.05181,-0.04789,-0.01443
0.1624,0.03226,-0.03079,-0.01687
0.1801,-0.06670,0.04618,-0.00648
0.2035,-0.02822,0.02724,-0.00038
0.2222,-0.06915,0.04679,-0.00343
0.2400,-0.02028,0.01747,-0.01992
0.2604,0.00232,-0.01002,-0.01504
0.2827,-0.01478,-0.01430,-0.00710
0.2998,-0.01417,-0.00025,-0.00404
0.3200,-0.00134,0.00281,-0.01015
0.3462,-0.04838,0.01991,0.00573
0.3610,-0.02822,0.00953,-0.00954
0.3804,0.00843,-0.00941,0.00634
0.4023,0.01882,-0.00941,-0.00160
0.4207,0.03104,-0.02712,-0.02786
0.4415,0.09151,-0.07477,-0.01931
0.4638,0.06952,-0.05400,-0.01076
0.4841,0.07624,-0.05339,-0.02115
0.5000,0.02981,-0.02102,0.01062
0.5229,0.00782,0.01686,-0.00099
0.5405,0.04753,-0.01307,0.00146
0.5615,0.07563,-0.01796,0.00695
0.5853,0.00049,0.03396,0.01795
0.6022,0.02920,0.02052,0.01734
0.6296,0.02065,0.01869,0.00634
0.6463,0.06830,-0.00452,-0.01504
0.6605,0.09640,-0.05156,0.00757
0.6804,0.07441,-0.02957,0.00451
0.7026,0.02798,-0.00574,0.00085
0.7201,-0.01172,0.01258,0.01490
0.7405,0.02676,-0.00574,0.01429
0.7711,-0.00256,0.00097,0.03811
0.7832,0.00477,-0.00636,-0.01381
0.8002,-0.00012,0.00159,-0.02115
0.8233,0.00721,-0.01491,-0.01137
0.8413,-0.02150,-0.00513,-0.01198
0.8630,-0.02822,0.00892,-0.02786
0.8878,-0.05632,0.01441,-0.02970
0.9229,-0.08992,0.02907,-0.01626
0.9390,-0.08869,0.05412,-0.02664
0.9437,-0.02455,0.00892,-0.01076
0.9618,-0.03738,0.02541,-0.00404
0.9809,-0.02394,0.03885,0.00024
1.0036,0.02615,0.00769,0.00451
1.0301,0.01027,0.01686,0.01306
1.0450,-0.00623,0.06389,0.01001
1.0632,-0.01356,0.07489,0.05521
1.0810,-0.00745,0.07245,-0.00465
1.1013,0.02248,0.04862,0.01367
1.1238,-0.00195,0.05046,0.02895
1.1424,-0.00623,0.04312,0.02039
1.1783,0.06647,-0.01185,-0.00099
1.1987,-0.01722,0.04496,0.01551
1.2024,-0.02272,0.04862,-0.00832
1.2219,0.00477,0.02174,-0.00526
1.2443,0.00538,0.01014,-0.00282
1.2646,0.04447,-0.02163,-0.01381
1.2824,0.11167,-0.06317,-0.00404
1.3152,0.06341,-0.03323,0.00390
1.3309,0.03104,-0.01552,-0.01137
1.3419,-0.04960,0.02663,0.00207
1.3637,-0.10763,0.07245,0.01612
1.3818,-0.14673,0.10238,0.00329
1.4023,-0.06976,0.05290,-0.02176
1.4242,-0.06304,0.04435,-0.03336
1.4506,-0.02333,0.02480,-0.04130
1.4621,-0.08686,0.08100,-0.02481
1.4840,-0.01661,0.03213,-0.01443
1.5035,-0.01906,0.03274,-0.00832
1.5215,-0.02211,0.04801,-0.00465
1.5442,0.01027,0.02541,0.01245
1.5618,-0.01111,0.02969,0.02100
1.6026,-0.00439,0.02907,0.02895
1.6217,0.01271,0.02480,0.03139
1.6237,0.04936,-0.00391,-0.00160
1.6438,-0.00256,0.06267,-0.04924
1.6641,0.02248,0.04068,-0.09201
1.6818,-0.03982,0.06450,-0.10789
1.7021,0.02248,0.01564,-0.08529
1.7335,0.07868,-0.03873,-0.06329
1.7470,0.13733,-0.08210,-0.07246
1.7656,0.07624,-0.04545,-0.01748
1.7839,0.11656,-0.09676,-0.01748
1.8016,-0.07159,0.00097,0.18044
1.8230,-0.03860,-0.05217,0.03933
1.8465,0.00477,-0.02835,0.11202
1.8814,-0.00928,-0.03629,0.04238
1.8980,0.01027,-0.04423,0.08331
1.9056,-0.05754,-0.01185,-0.01381
1.9230,-0.10946,0.04251,0.06010
1.9429,-0.04716,-0.00819,0.02284
1.9648,-0.03433,0.00220,0.15173
1.9817,-0.03860,-0.00025,0.02833
2.0135,-0.07648,0.01625,0.04238
2.0326,0.01332,-0.02529,0.01856
2.0426,-0.03677,0.02663,0.02406
2.0612,-0.00684,0.01075,0.01856
2.0845,-0.05632,0.05962,0.01795
2.1014,-0.01906,0.04740,0.00818
2.1214,-0.02883,0.04984,0.00757
2.1518,-0.00012,0.04374,-0.00526
