time,X_value,Y_value,Z_value
Started:,Oct 20 2018,20:08:55:948, 
0.0197,1.59459,8.69840,0.51237
0.0421,1.67120,8.90191,1.22587
0.0614,2.72947,8.80375,-0.36154
0.0797,2.38949,8.63375,0.21309
0.1022,2.58821,10.18764,1.24981
0.1201,0.50998,10.98972,0.77814
0.1403,0.18675,11.69603,3.34480
0.1625,0.39266,11.72716,0.64167
0.1797,0.76377,9.19880,1.54910
0.1997,1.58501,10.01286,-0.40942
0.2225,1.31925,8.68164,-0.59857
0.2410,0.30168,9.28260,-0.43336
0.2609,0.44534,9.62498,0.97926
0.2841,0.54111,9.99849,0.74223
0.3004,0.21788,9.98652,1.34079
0.3202,-0.16281,10.91789,2.32484
0.3418,0.70152,10.07271,2.51399
0.3600,0.24900,9.36401,2.45653
0.3795,0.45012,8.60742,1.59698
0.4025,1.11094,8.54996,2.13090
0.4204,0.84278,8.87558,1.35516
0.4403,0.60815,8.79896,1.06545
0.4621,1.68318,8.51165,1.18995
0.4800,2.40385,8.52362,1.73585
0.4997,1.64966,8.02800,2.58582
0.5240,1.83401,8.85882,2.10696
0.5417,1.98246,10.09187,2.70074
0.5635,1.74303,9.70160,1.88908
0.5838,2.08781,9.94103,2.12851
0.6016,1.04390,10.11581,2.28174
0.6301,0.84997,10.36242,2.88031
0.6453,0.56984,10.44622,3.04312
0.6638,0.83560,10.19961,2.50681
0.6813,1.73345,10.29299,2.73905
0.7022,1.26897,10.08708,2.95454
0.7213,0.53632,10.01525,3.47649
0.7413,0.84997,9.56034,2.77975
0.7764,0.73983,9.14374,3.19636
0.7803,0.75659,9.15092,4.03435
0.7998,0.73265,9.35204,2.22668
0.8224,0.95053,9.74230,2.98566
0.8399,0.68476,11.26985,2.68398
0.8601,-0.31604,10.15891,3.90506
0.8828,0.91940,10.24271,2.37033
0.9163,0.01197,10.33369,3.00721
0.9219,0.08859,9.00487,2.65525
0.9453,1.07024,8.83248,2.55469
0.9601,0.96250,8.05434,2.55948
0.9801,1.09658,9.56273,2.31287
1.0036,1.20193,9.80455,3.55310
1.0216,0.56265,12.13418,1.96570
1.0599,0.59857,10.82930,2.75581
1.0679,1.50839,9.68963,2.47329
1.0822,1.10376,10.62340,2.10217
1.1029,1.30967,9.19641,2.45892
1.1245,1.71191,9.17726,1.35516
1.1422,1.42459,8.70798,1.92739
1.1619,1.48206,8.56432,1.90105
1.1861,1.87951,9.08388,1.98246
1.2023,1.37671,9.48612,2.23386
1.2223,1.64008,9.37837,1.66642
1.2439,1.65684,9.86202,0.73025
1.2632,2.58103,8.50207,0.83800
1.2828,2.59300,10.00567,-0.42139
1.3040,2.99524,8.85163,0.59378
1.3218,2.87792,9.47654,1.07503
1.3439,3.07664,9.38556,2.17400
1.3642,2.43737,10.26665,1.27375
1.3821,2.16203,9.61301,2.24344
1.4020,2.91862,10.43904,2.26259
1.4266,2.33202,10.73114,2.92580
1.4430,1.44135,10.68804,1.50360
1.4789,2.00880,10.23313,1.56825
1.4842,0.79250,10.81254,1.07982
1.5015,1.05827,9.69202,0.69195
1.5221,1.23066,10.13736,0.05746
1.5449,0.85954,9.66569,0.39027
1.5619,1.65444,9.74709,-0.70871
1.5824,1.00799,9.82371,-1.17559
1.6183,0.98884,9.86681,-1.06785
1.6222,0.79011,9.28979,-0.06704
1.6472,0.44534,9.80934,-0.07662
1.6644,0.95292,9.45260,0.30886
1.6823,0.73504,9.61062,0.79729
1.7025,0.69195,9.93863,1.13010
1.7245,0.84278,9.56513,1.12770
1.7445,0.64645,9.69202,0.55547
1.7620,1.40783,9.48851,0.98644
1.7865,1.05348,9.46696,1.82923
1.8027,1.47727,9.64653,0.68476
1.8224,2.07344,9.65850,1.37671
1.8446,1.30009,9.52682,1.30488
1.8708,1.65923,9.94582,0.92419
1.8836,2.09260,9.58668,1.60656
1.9051,1.74782,9.81174,1.22347
1.9218,2.34639,9.90033,1.45811
1.9420,2.07105,9.50527,0.96250
1.9657,1.93697,9.56513,1.33361
1.9821,2.49723,9.65611,0.96729
2.0027,2.31526,9.23711,1.46769
2.0369,2.30329,9.50527,1.23066
2.0432,2.66243,9.57231,1.87232
2.0617,2.46371,9.45020,1.90105
2.0853,2.35357,9.85723,0.68716
2.1037,1.64966,9.57231,1.18517
2.1227,2.03034,10.12778,1.45093
2.1466,2.17879,10.28341,0.51237
2.1631,2.14288,9.23711,1.13010
2.1828,2.03513,9.52443,0.85236
2.2042,2.46850,10.50608,0.84757
2.2215,2.06147,9.96497,1.16122
2.2420,1.82444,10.13736,-0.07183
2.2645,1.94176,9.89554,0.09098
2.2823,2.02795,9.98891,-0.21070
2.3142,2.17640,10.06793,0.48843
