time,X_value,Y_value,Z_value
Started:,Oct 17 2018,21:37:56:673, 
0.0179,0.01794,-0.02582,0.02948
0.0473,0.00939,-0.05880,0.02399
0.0593,0.03504,-0.01055,-0.06459
0.0773,0.03016,0.08353,-0.03649
0.0974,0.04543,0.06703,-0.04443
0.1198,-0.05659,-0.11684,-0.00167
0.1369,-0.00344,0.02000,-0.03344
0.1603,-0.02482,-0.06308,-0.00106
0.1875,0.02710,0.02122,0.01482
0.1981,-0.01994,-0.10767,0.08141
0.2172,0.01305,-0.11623,0.03559
0.2394,0.02710,0.09452,-0.00961
0.2590,0.00511,-0.02460,0.00566
0.2786,0.07231,0.10918,-0.06703
0.3008,0.02527,0.04687,-0.01816
0.3221,0.02466,-0.15471,0.04659
0.3393,0.05520,0.03954,-0.00167
0.3595,0.01672,-0.02460,-0.02672
0.3769,0.01549,0.03221,0.00077
0.3972,0.07475,0.14095,-0.02733
0.4217,-0.00283,-0.06064,0.02765
0.4379,0.04054,0.00350,-0.03893
0.4632,0.00083,0.02061,-0.00228
0.4802,-0.03032,-0.15715,0.04598
0.4978,0.07108,0.10246,-0.06276
0.5197,-0.02849,-0.13516,0.05331
0.5399,0.02099,0.00106,0.03193
0.5600,0.01244,-0.01177,0.00016
0.5802,-0.08102,-0.16204,0.08019
0.6093,0.02588,0.01144,-0.00900
0.6184,0.06742,0.21853,-0.09208
0.6381,-0.11340,-0.21458,0.10279
0.6599,0.01611,0.15744,-0.04932
0.6777,-0.00283,0.03954,-0.01144
0.6979,-0.06453,-0.24268,0.11134
0.7205,0.07902,0.20387,-0.03466
0.7446,-0.05781,-0.23351,0.11073
0.7601,-0.04071,-0.10401,0.01849
0.7806,0.14500,0.38468,-0.13912
0.7981,-0.02238,-0.27016,0.13089
0.8185,-0.01505,-0.08690,0.05514
0.8421,0.04543,0.33154,-0.11712
0.8587,-0.06575,-0.14372,0.06919
0.8848,0.01488,0.04871,-0.01511
0.9005,0.00144,0.10674,-0.05726
0.9184,-0.05475,-0.21213,0.05575
0.9388,0.00389,0.08353,-0.03771
0.9617,0.02099,0.06215,-0.01877
0.9784,0.00511,-0.00994,0.00322
0.9997,0.03138,-0.01055,-0.00045
1.0339,0.01549,-0.04414,0.01788
1.0430,-0.00466,-0.00505,-0.01816
1.0579,-0.02299,-0.03681,-0.01267
1.0801,0.03016,-0.00322,-0.00961
1.0979,0.03443,-0.01116,0.00138
1.1177,0.01855,-0.00261,-0.01633
1.1406,0.09491,0.12934,-0.06703
1.1696,0.02771,-0.05880,0.04292
1.1822,-0.07675,-0.27872,0.10584
1.2002,0.03016,0.05665,-0.00717
1.2182,0.09552,0.16966,-0.06520
1.2390,0.00389,-0.02521,0.00749
1.2601,-0.07247,-0.21213,0.05514
1.2781,-0.01566,0.03649,-0.01144
1.3104,-0.01505,0.09147,-0.03527
1.3280,-0.04742,-0.10523,0.01727
1.3381,-0.00711,-0.01604,0.00688
1.3579,-0.03460,-0.08874,0.04048
1.3801,0.02710,0.10063,-0.03832
1.3998,-0.01566,-0.07285,0.02765
1.4182,0.00939,0.05970,-0.03099
1.4485,-0.00589,-0.02093,-0.02244
1.4581,0.00328,-0.04414,0.01543
1.4777,0.02588,0.03527,-0.01939
1.5002,-0.01383,0.03099,-0.04016
1.5178,-0.01505,-0.00505,-0.02855
1.5378,0.04543,0.04199,-0.02733
1.5620,-0.02666,-0.08752,0.02643
1.5961,0.06314,0.10613,-0.07864
1.6074,0.03260,0.03282,-0.01694
1.6273,-0.08347,-0.24634,0.11562
1.6379,0.04482,0.10307,-0.04565
1.6580,0.02710,0.02733,-0.02061
1.6799,0.01305,-0.01116,0.00749
1.6971,0.02710,-0.00566,-0.02549
1.7255,0.04115,0.00350,0.00627
1.7440,0.01366,-0.04170,0.02765
1.7585,0.04115,-0.00322,0.01727
1.7795,0.01611,-0.03742,0.04720
1.8006,0.03626,0.05970,-0.00656
1.8180,0.05276,0.05665,-0.01144
1.8381,-0.05964,-0.16754,0.05025
1.8685,0.03687,0.09941,-0.03282
1.8795,-0.04498,0.07131,-0.02305
1.8993,-0.06453,-0.12111,0.02460
1.9198,0.02405,0.16294,-0.04443
1.9375,-0.07064,-0.13150,0.07957
1.9578,-0.04132,-0.06552,0.01666
1.9802,0.04421,0.16294,-0.04993
2.0038,-0.00466,0.01328,0.00994
2.0178,-0.03643,-0.07163,-0.00961
2.0399,0.03199,0.11835,-0.07070
2.0578,-0.03399,-0.04109,-0.00228
2.0777,-0.00894,0.09574,-0.06826
2.1005,-0.03643,-0.08507,0.04170
2.1180,-0.00100,-0.00444,0.03132
2.1454,0.01122,0.04382,-0.04138
2.1622,-0.06697,-0.25795,0.08568
2.1774,0.06375,0.15622,-0.03893
2.1971,0.00389,0.06642,-0.02183
2.2194,-0.03093,-0.14188,0.05392
2.2373,0.08574,0.29489,-0.09941
2.2587,-0.01688,-0.09790,0.01299
2.2995,0.01366,0.12018,-0.04016
2.2999,0.00083,-0.01421,-0.00900
2.3181,-0.03826,-0.12967,0.01727
2.3399,0.06131,0.19165,-0.11468
2.3583,0.00694,-0.00261,-0.00961
2.3781,-0.05659,-0.14738,0.04537
2.4001,0.05154,0.11224,-0.06948
2.4290,0.04482,0.03893,-0.03282
2.4425,-0.01077,-0.11684,0.05025
2.4604,0.01244,0.03038,-0.00167
2.4787,-0.04009,-0.16693,0.06064
2.4976,0.03932,0.04321,-0.00778
2.5201,-0.02666,-0.01116,-0.00289
2.5380,-0.05537,-0.10218,0.04353
2.5658,0.02527,0.12690,-0.03282
2.5802,-0.05720,-0.06675,0.02337
2.5977,0.00267,0.07314,-0.05421
2.6182,-0.02055,0.01755,-0.02305
2.6401,-0.04498,0.00473,-0.02061
2.6578,-0.01016,0.10185,-0.04687
2.6794,-0.06758,-0.12417,0.01299
2.7068,-0.00344,0.06459,-0.04565
2.7176,-0.00894,0.06154,-0.03832
2.7378,-0.02788,-0.02643,0.02276
2.7601,-0.04559,-0.09362,0.07774
2.7778,0.00328,0.07742,-0.02611
2.7978,-0.09202,-0.10951,0.03498
2.8188,-0.05903,-0.06369,0.00627
2.8444,-0.00894,0.11957,-0.05421
2.8599,-0.13050,-0.12233,0.03132
2.8797,0.02649,0.17699,-0.07497
2.8967,-0.03276,-0.00932,0.01482
2.9168,-0.10912,-0.20969,0.07774
2.9382,-0.03460,0.05970,-0.02366
2.9578,0.03016,0.10491,-0.05909
2.9829,-0.09019,-0.21213,0.04537
3.0003,0.00816,0.12323,-0.08658
3.0166,0.00206,-0.00932,-0.01877
3.0367,0.01488,0.00534,-0.02733
3.0589,0.01549,0.04199,-0.04993
3.0783,-0.03337,-0.07102,-0.01083
3.0984,0.02893,0.19715,-0.08414
3.1294,-0.06758,-0.06247,0.04048
3.1469,0.04787,0.13850,-0.03344
3.1591,-0.00344,-0.05270,0.03865
3.1809,0.03199,-0.03742,-0.01572
3.1987,0.06253,0.05970,-0.05665
3.2200,-0.02604,-0.20480,0.05147
3.2408,0.07353,0.17943,-0.08780
3.2682,0.05092,0.02366,-0.03405
3.2791,-0.05109,-0.14005,0.04109
3.3005,0.04604,0.12751,-0.06459
3.3191,-0.02666,-0.05758,0.01177
3.3388,0.02221,0.02794,-0.02916
3.3620,0.01122,0.01267,-0.05543
3.3791,-0.06758,-0.19320,0.03254
3.4064,0.09613,0.18310,-0.08780
3.4220,-0.04804,-0.17792,0.03559
3.4377,-0.00527,-0.05575,-0.00717
3.4590,0.07414,0.15133,-0.06887
3.4807,-0.02482,-0.12722,0.04781
3.4999,0.05826,0.07192,-0.04626
3.5186,-0.00222,0.00167,-0.01206
3.5527,-0.03643,-0.06858,-0.00595
3.5632,0.05337,0.14217,-0.07314
3.5779,-0.06880,-0.14738,0.02521
3.6004,-0.02543,0.02427,-0.01083
3.6184,0.03016,0.15561,-0.06581
3.6396,-0.04620,-0.12111,0.06675
3.6615,0.06009,0.07864,-0.04016
3.6860,-0.02788,-0.06614,0.00627
3.7009,-0.01810,0.01328,-0.00045
3.7223,-0.00039,0.07009,-0.06459
3.7404,-0.06147,-0.14188,0.04964
3.7619,0.00816,0.03893,0.00199
3.7831,0.02466,0.16599,-0.04565
3.8045,-0.10362,-0.30010,0.10401
3.8392,0.01611,0.14400,-0.02977
3.8540,-0.02055,0.03038,-0.02549
3.8616,-0.09446,-0.15471,0.03009
3.8807,0.00755,0.10674,-0.06031
3.9029,-0.03582,-0.01727,-0.01328
3.9207,-0.03215,-0.04109,-0.01511
3.9403,0.01061,0.09208,-0.03405
3.9686,-0.03154,-0.06369,0.04842
3.9820,0.00694,0.02000,-0.00228
4.0001,0.00878,-0.03559,0.04109
4.0223,0.03260,0.02733,0.01543
4.0404,0.00328,-0.12233,0.03804
4.0603,0.01244,0.00778,-0.02427
4.0826,0.00816,-0.05086,0.02765
4.1125,-0.03093,-0.08507,0.03681
4.1303,0.00511,0.01022,0.01360
4.1422,0.03565,0.06948,0.01971
4.1603,-0.01077,-0.06675,0.01788
4.1805,-0.00527,0.04260,0.02032
4.2028,0.00267,-0.03804,0.04170
4.2221,0.01183,0.07497,-0.00167
4.2606,-0.00650,-0.02215,0.02399
4.2763,0.01122,-0.00199,0.03804
4.2814,-0.01994,-0.02337,0.02582
4.3019,-0.00711,-0.07835,0.02276
4.3239,0.03687,0.09758,-0.00106
4.3417,0.00267,-0.04781,0.05514
4.3636,0.02771,-0.05147,0.00383
4.3919,0.02344,-0.02826,0.04231
4.4012,0.00389,0.02122,0.00077
4.4235,0.00878,0.04199,-0.01633
4.4437,-0.03032,-0.06369,0.02460
4.4615,-0.00589,0.04321,-0.02366
4.4812,-0.01871,-0.08385,0.02521
4.5052,-0.00222,-0.03193,0.01482
4.5392,-0.00711,0.05237,-0.03893
4.5505,-0.08652,-0.13700,0.02460
4.5634,-0.02421,0.01450,0.00749
4.5818,-0.02604,-0.02948,0.03437
4.6012,-0.01138,-0.03132,0.03009
4.6239,-0.01688,-0.08446,0.02154
4.6419,-0.02971,0.00900,-0.00595
4.6725,-0.02360,0.01144,-0.02672
4.6837,-0.06147,-0.10584,0.04842
4.7009,-0.02116,0.02611,-0.00961
4.7216,-0.05842,-0.08690,0.05880
4.7453,-0.03887,-0.08752,0.07469
4.7703,0.06559,0.18065,-0.01694
4.7813,-0.02788,-0.06858,0.03987
4.8129,-0.04681,-0.13272,0.06919
4.8285,0.06742,0.22769,-0.08047
4.8413,-0.10729,-0.30559,0.10340
4.8637,0.01733,0.14767,-0.04993
4.8816,-0.00100,0.05421,-0.02366
4.9013,-0.09507,-0.24084,0.11134
4.9236,0.04482,0.25579,-0.07559
4.9485,-0.07614,-0.06186,0.04048
4.9630,-0.08285,-0.13089,0.04048
4.9834,0.01611,0.14645,-0.05359
5.0013,-0.04132,0.02000,-0.00900
5.0218,-0.02177,-0.00688,-0.01755
5.0440,0.01000,0.17393,-0.07192
5.0616,0.04237,0.15194,-0.01633
5.1002,-0.02360,-0.03559,0.08507
5.1192,0.00389,0.05787,0.00505
5.1220,0.04176,0.14461,-0.02672
5.1426,-0.03643,-0.12478,0.06797
5.1647,0.05764,0.12690,-0.05726
5.1821,-0.01810,-0.08019,0.00810
5.2033,-0.03643,-0.01177,-0.00839
5.2309,0.05581,0.10552,-0.06398
5.2442,-0.04620,-0.11439,0.03559
5.2618,-0.00650,-0.01727,-0.02122
5.2842,0.02527,0.07681,-0.02488
5.3018,-0.05109,-0.18159,0.10157
5.3219,0.04726,0.15378,-0.02611
5.3461,0.04298,-0.00994,-0.00167
5.3703,-0.00894,-0.11989,0.01055
5.3820,0.03382,0.11163,-0.05237
5.4041,0.00878,-0.07591,0.02826
5.4219,0.01855,0.04810,-0.02061
5.4418,0.02649,-0.02032,-0.02733
5.4643,0.02160,-0.04353,0.00688
5.4821,0.06314,0.01206,-0.00167
5.5158,-0.00955,-0.02582,0.03071
5.5305,0.01183,-0.22924,0.09424
5.5419,0.17676,0.33276,-0.13973
5.5626,-0.05537,-0.38745,0.09851
5.5848,0.12484,0.22219,-0.10552
5.6030,0.00511,-0.06980,-0.01389
5.6225,-0.07614,-0.14555,0.05209
5.6523,0.08697,0.19043,-0.08169
5.6638,-0.01444,-0.06125,0.01849
5.6818,-0.03460,-0.04537,0.02582
5.7040,-0.01994,0.04321,-0.03771
5.7219,-0.01505,0.00106,-0.04077
5.7424,-0.00222,-0.03620,-0.02488
5.7645,-0.00650,0.04932,-0.00656
5.7973,0.00083,-0.05209,-0.01022
5.8020,0.01000,-0.01910,-0.02244
5.8243,-0.02238,-0.09729,-0.02305
5.8421,-0.03460,0.03527,-0.03710
5.8630,0.07108,0.11285,-0.07620
5.8844,0.04237,0.07681,-0.04565
5.9021,-0.03215,-0.19381,0.07896
5.9284,0.04359,0.12262,-0.05359
5.9442,-0.01444,-0.02399,0.01360
5.9620,-0.05109,-0.14494,0.04353
5.9819,0.04787,0.13484,-0.06581
6.0052,-0.01932,-0.13211,0.02399
6.0220,0.06681,0.16660,-0.07620
6.0419,-0.03521,-0.15838,0.06980
6.0717,-0.06514,-0.06797,0.01482
6.0824,0.01244,0.15378,-0.04749
6.1016,-0.08102,-0.11378,0.06797
6.1240,-0.02116,0.05482,-0.02794
6.1419,-0.05231,-0.05575,0.02337
6.1617,-0.00955,-0.04292,-0.01206
6.1840,0.06681,0.12445,-0.06826
6.2101,-0.00039,-0.27933,0.07163
6.2257,0.10896,0.14522,-0.08536
6.2443,-0.04865,-0.20480,0.05392
6.2629,0.06314,0.19959,-0.08230
6.2826,0.01916,0.00961,0.00138
6.3042,-0.02666,-0.21335,0.09424
6.3219,0.09430,0.24418,-0.08292
6.3498,-0.06453,-0.25062,0.07591
6.3638,0.04909,0.19409,-0.11102
6.3835,0.06497,-0.05819,-0.05970
6.4034,-0.04254,-0.14127,0.00261
6.4239,-0.01138,0.06764,-0.07192
6.4420,-0.01077,0.03954,-0.04504
6.4620,0.00450,-0.12233,0.01238
6.4906,0.00572,0.18065,-0.11346
6.5018,-0.02116,-0.06797,-0.02733
6.5218,-0.00283,0.15500,-0.06398
6.5436,0.02282,-0.16387,0.01604
6.5614,0.03321,0.07742,-0.06154
6.5813,-0.01199,-0.17365,0.05575
6.6033,-0.05903,0.02855,-0.02733
6.6279,-0.00833,0.01022,-0.01328
6.6438,0.02588,0.08536,-0.04993
6.6633,-0.04681,-0.12722,0.05392
6.6845,0.00755,0.08108,-0.02855
6.7064,0.00694,-0.00138,-0.01450
6.7246,0.00144,-0.00627,0.00383
6.7420,0.02282,0.04626,-0.00350
6.7672,0.01977,0.08719,-0.00839
6.7841,-0.03643,-0.04537,0.06186
6.8028,0.02466,0.14583,-0.01877
6.8228,-0.02971,0.05421,0.00322
6.8449,-0.02238,-0.01604,0.03620
6.8629,-0.03154,0.01022,-0.00167
6.8828,-0.10729,-0.21152,0.09362
6.9167,-0.06086,-0.02887,0.00138
6.9320,0.01611,0.11896,-0.08536
