time,X_value,Y_value,Z_value
Started:,Oct 17 2018,21:37:56:673, 
0.0179,0.12211,8.45418,1.54670
0.0383,0.32802,9.68484,-1.21869
0.0593,0.77814,9.14134,1.13249
0.0773,-0.02634,9.95300,-0.39745
0.0973,-0.90982,9.79498,1.56346
0.1198,0.13408,9.11261,0.88588
0.1369,-0.26816,10.53960,1.60656
0.1603,-1.18995,10.26186,0.35914
0.1802,-0.39506,10.65931,2.70553
0.1981,-0.19633,9.29697,0.17957
0.2172,0.24900,9.70878,-0.57941
0.2394,-0.07422,9.27542,1.19474
0.2590,0.24900,7.86040,0.13647
0.2786,0.22506,10.33608,0.86673
0.3007,-0.94095,10.03201,-0.80687
0.3184,0.79011,9.71597,-0.79969
0.3392,-0.42139,10.83649,-1.71430
0.3595,0.55068,11.05916,1.74782
0.3769,0.66321,9.71597,0.98405
0.3971,-0.06465,11.07352,2.55948
0.4217,0.62730,9.48612,1.46769
0.4379,0.60336,9.77582,1.83162
0.4592,-0.87870,9.52921,1.18995
0.4802,0.94813,9.16289,-0.12450
0.4978,-1.29530,9.45739,1.55628
0.5196,0.23224,9.26824,0.48604
0.5398,-0.71110,8.99529,0.89306
0.5599,-1.21390,10.42228,-0.09098
0.5801,-0.03831,7.99688,1.53952
0.6006,1.05109,9.36161,0.11732
0.6183,-2.35357,9.41908,0.65364
0.6380,0.75899,9.50527,1.73345
0.6598,-0.42618,10.53960,1.14925
0.6777,-1.47487,10.98972,1.48684
0.6979,1.33122,10.04877,-0.09577
0.7205,-1.24742,10.60424,0.23224
0.7380,0.17478,9.37359,0.50998
0.7601,1.18517,8.71037,0.70392
0.7805,-1.88190,10.66410,-0.56026
0.7980,0.11732,9.72076,-3.11735
0.8185,1.69515,8.64333,1.91781
0.8421,-1.58740,9.39513,2.26977
0.8587,0.89306,8.89713,0.18436
0.8782,0.63927,9.97215,0.81884
0.9004,-0.47646,10.25707,-1.01278
0.9184,1.21869,9.63217,0.38308
0.9388,0.16760,10.19243,1.26418
0.9617,-0.47167,10.59945,-0.26576
0.9783,0.61293,9.83808,1.21629
0.9997,-0.60096,9.36161,-0.17957
1.0213,-0.02394,9.15810,2.52117
1.0430,-0.47646,9.81413,1.16841
1.0579,-0.27534,9.52203,1.84599
1.0801,-0.00958,9.65132,1.31925
1.0978,0.28013,10.64255,1.04390
1.1176,0.60575,10.28580,2.18118
1.1406,-0.72307,12.05757,-1.35516
1.1578,-1.09179,10.48692,1.43656
1.1821,0.60815,8.72474,-0.70152
1.2001,0.59378,8.54756,0.41900
1.2182,-0.56026,8.75347,0.39745
1.2390,-0.68476,10.02243,-0.23464
1.2600,0.88349,9.15092,0.08380
1.2780,0.29210,8.61460,1.46290
1.2993,-1.27854,9.01684,0.63209
1.3280,0.20112,10.35763,0.62730
1.3381,-0.32562,9.61301,1.14207
1.3579,0.38787,10.21637,-0.82842
1.3801,-0.50998,10.00807,-0.26098
1.3979,0.14126,9.54837,-0.13408
1.4182,-0.12211,10.20919,1.47966
1.4401,-0.04789,11.06634,1.42459
1.4581,0.74701,10.53002,-0.24422
1.4776,0.36393,9.82131,0.57223
1.5002,-0.41182,10.36960,0.94334
1.5178,-0.19633,9.10782,1.16601
1.5378,-0.21070,9.97215,-0.24422
1.5619,0.36393,8.54756,0.62012
1.5799,-0.65364,10.55157,-0.26337
1.6073,-1.72388,9.96976,0.82842
1.6273,0.96968,8.93783,0.04310
1.6378,-0.41421,8.81572,0.27774
1.6579,-0.34956,9.50527,1.17080
1.6799,0.00479,9.29457,1.62811
1.6970,-0.22985,10.25707,0.73025
1.7181,-1.04151,10.17327,-0.13408
1.7440,-0.28013,9.66090,0.35914
1.7586,-0.52435,9.72554,0.36632
1.7795,0.35196,9.56513,-0.30647
1.8006,0.23224,9.79737,0.86194
1.8198,-0.62491,10.18764,-1.03193
1.8381,0.74462,10.34566,-0.44534
1.8685,-0.22985,8.79896,1.42459
1.8795,-0.48843,9.74470,1.52276
1.8993,0.53153,10.99690,1.50600
1.9197,-1.28094,9.88836,2.55709
1.9374,0.08859,9.81892,0.51237
1.9578,0.74462,9.72076,-0.10774
1.9802,-0.20830,10.05117,0.88109
1.9977,-0.03352,9.81653,1.71430
2.0178,0.31844,9.21796,0.45491
2.0399,-0.33759,9.56752,1.36953
2.0577,-0.03113,10.82691,0.92180
2.0777,-1.20911,10.23792,2.16921
2.1004,0.47167,9.33049,2.13569
2.1180,0.25619,9.56034,0.73983
2.1377,-1.81965,10.13257,0.44773
2.1621,0.89067,9.15571,1.21869
2.1774,-0.75899,9.80934,-1.41741
2.1970,-0.84757,9.37598,-0.62491
2.2193,1.27615,8.33686,-0.69195
2.2373,-0.17718,8.84206,1.97049
2.2586,-0.33280,9.63935,-0.17718
2.2826,-0.33520,8.38954,1.41502
2.2998,0.10056,9.45499,0.32083
2.3180,0.48843,8.84924,-0.54111
2.3398,-1.18756,9.84047,2.15724
2.3582,-0.61772,11.96419,0.89546
2.3781,0.86433,9.17726,1.86993
2.4000,-0.79969,10.72396,-0.34717
2.4178,-1.21390,10.32172,1.59459
2.4425,-0.11014,10.05117,0.79969
2.4603,-1.00799,9.68724,0.15563
2.4786,0.63927,9.11261,0.62251
2.4976,-0.06704,10.25947,0.52674
2.5200,-0.70392,9.18204,0.46928
2.5380,0.47407,8.35362,-0.16042
2.5658,0.06943,9.99131,1.22587
2.5801,0.73504,8.45179,0.68476
2.5977,0.01437,9.51485,2.34878
2.6181,-0.35435,10.66889,0.75659
2.6401,0.55308,10.19722,1.22587
2.6578,-0.61533,9.87638,2.31766
2.6795,-0.28731,9.54119,0.34478
2.7068,-0.20351,9.71597,1.33122
2.7176,-1.43178,10.08469,1.51558
2.7378,-0.68476,10.06793,1.03433
2.7600,-0.33520,7.61140,-0.84278
2.7778,-0.77335,9.20359,0.45970
2.7977,-0.34717,8.30095,0.48364
2.8188,0.51477,8.62418,-0.88588
2.8444,-0.67997,9.88357,0.65124
2.8600,0.81884,9.39035,0.99362
2.8796,-1.10137,10.56354,0.77096
2.8967,-0.99362,10.72635,1.24502
2.9167,1.11334,9.10064,-0.57223
2.9382,0.11014,9.85484,0.02155
2.9577,-1.05588,9.14613,1.85317
2.9765,0.74462,9.41189,0.72307
3.0003,-0.10535,10.31454,0.47407
3.0166,-0.03831,9.51485,1.17319
3.0366,0.44534,10.74551,0.24661
3.0589,0.01197,10.20201,-0.58899
3.0782,0.76377,10.85325,-1.83401
3.0983,-1.61853,10.42467,0.79969
3.1203,-1.03193,8.07110,0.99841
3.1469,-0.81166,9.00247,0.91461
3.1591,0.15323,9.52682,1.23066
3.1808,0.44534,9.61301,-0.60575
3.1987,-1.52994,9.72794,-0.91222
3.2200,1.20432,9.40711,0.34238
3.2408,-0.93377,8.51883,1.05588
3.2682,-0.29210,11.16450,-0.41660
