time,X_value,Y_value,Z_value
Started:,Oct 18 2018,17:37:42:448, 
0.0208,-0.59139,8.81093,1.27375
0.0373,-1.90824,11.19323,0.04070
0.0574,1.06306,9.35683,0.96729
0.0799,-0.36393,9.47893,-0.06225
0.0985,-1.90105,9.19880,1.39347
0.1193,2.04950,8.42066,1.95852
0.1409,-0.84757,9.75906,0.18196
0.1580,-0.90743,10.78381,1.38868
0.1781,1.20193,8.69122,0.67279
0.2004,-0.81645,9.95539,1.13010
0.2182,-0.61533,8.79178,2.34160
0.2401,1.24263,9.15331,-0.82363
0.2604,-0.46210,10.02962,1.70472
0.2777,-1.06306,10.34327,0.87870
0.3012,-0.27534,9.71357,2.07344
0.3203,0.90982,10.27383,1.81486
0.3369,-1.41741,10.95381,0.57941
0.3570,-1.33361,10.65213,0.38308
0.3820,1.74064,9.32091,0.99123
0.3970,-0.33759,9.68484,1.87951
0.4170,-1.23066,11.60984,-0.67519
0.4400,1.18038,9.32091,1.23545
0.4573,-1.36474,11.14774,0.33520
0.4773,-0.79490,10.19003,1.90824
0.5003,1.62811,9.44302,-1.52994
0.5171,-1.10615,10.26665,0.87630
0.5404,0.12929,9.59865,1.34798
0.5623,-0.43576,9.62259,0.57941
0.5800,-1.98007,11.48534,1.10855
0.5985,0.50280,10.01765,1.37431
0.6233,-0.07422,9.78540,1.71670
0.6385,-1.27136,10.76227,2.26498
0.6595,0.55547,9.27542,1.73824
0.6805,-0.41900,9.51245,1.44854
0.7000,-0.81166,10.17806,1.26418
0.7327,0.05507,9.57231,0.52435
0.7402,0.24661,9.04796,1.43656
0.7572,0.35675,9.41908,0.97208
0.7777,-0.23703,9.64653,-0.04310
0.8003,0.45252,9.67526,1.02714
0.8185,0.32083,9.74949,0.89306
0.8505,-0.36872,10.05356,1.13489
0.8667,0.34717,9.29936,0.36872
0.8774,0.19394,9.12937,0.65843
0.8974,-0.33999,10.14694,0.86433
0.9198,0.07901,9.71118,0.51477
0.9404,-0.20591,9.87638,1.30488
0.9602,-0.52435,10.33130,0.80208
0.9827,0.54829,10.20440,0.20112
1.0095,-0.40942,9.87638,1.06785
1.0267,0.18675,10.22595,0.39745
1.0427,-0.05986,9.99131,0.52913
1.0598,-0.32323,10.36242,0.91461
1.0808,0.30886,9.39992,0.66321
1.1023,-0.05746,10.05595,-0.04070
1.1351,-0.01437,10.13736,0.90025
1.1511,-0.32083,9.83808,0.66800
1.1626,-0.40942,9.68484,0.22746
1.1803,0.08619,9.25627,1.82923
1.1979,-0.46928,9.96018,-0.15084
1.2216,-0.10056,9.61062,1.75740
1.2389,-0.02873,9.68484,0.61293
1.2595,-0.22027,9.50048,-0.33520
1.2988,0.43097,9.36880,0.31604
1.2990,0.07901,9.37598,1.34079
1.3215,0.03352,9.69921,1.06066
1.3408,-0.01915,9.84047,1.17319
1.3583,-0.04070,9.86202,0.92658
1.3788,0.22267,8.81333,1.60177
1.4018,0.71110,8.33208,2.01119
1.4324,1.46290,7.34324,0.55787
1.4398,2.55230,4.56828,-0.21070
1.4610,1.81725,10.75269,8.36320
1.4781,-3.34720,16.32656,0.94574
1.4982,-5.23867,11.43266,6.15568
1.5207,6.43820,10.29299,1.29530
1.5398,2.38949,4.42941,-1.67120
1.5600,-4.94657,16.70246,-1.91542
1.5805,-2.11654,7.70956,3.31607
1.5997,7.11339,5.04953,-3.46930
1.6181,0.36872,9.74709,2.30569
1.6404,-6.94819,13.55399,8.35602
1.6600,1.80049,15.72081,-7.55154
1.6858,-2.32963,8.88994,3.74225
1.7066,0.52674,10.30017,3.29692
1.7182,-0.24900,10.33130,-3.29692
1.7381,-4.26660,11.10465,3.93379
1.7603,2.49483,9.06233,-0.39266
1.7802,0.88109,7.29296,-0.97926
1.7988,-4.01759,11.38238,4.63771
1.8360,1.86035,10.15412,-0.69673
1.8526,1.78373,7.92984,-1.58740
1.8601,-1.92739,9.23232,3.08861
1.8808,2.14766,7.87477,0.40224
1.8982,2.66962,7.99209,2.78694
1.9194,0.92898,7.27860,4.76700
1.9405,2.85876,5.76781,1.71670
1.9580,3.86675,4.64250,3.19636
1.9779,3.40226,4.56588,2.30090
2.0002,-4.04632,9.65372,-4.03196
2.0180,-0.52195,15.78545,-0.54829
2.0391,0.93377,5.66485,3.37832
2.0609,0.28492,6.66806,0.15084
2.0783,-2.77736,11.00409,2.23386
2.1158,-1.40544,11.18605,2.66962
2.1306,1.00560,8.83487,0.34956
2.1377,-2.33202,9.62259,3.09340
2.1594,-1.92739,10.31693,4.18280
2.1821,-1.33122,11.39435,-0.08141
2.1996,-4.51560,14.22199,0.88828
2.2197,-2.16682,11.73913,2.94735
2.2496,1.74064,8.31771,2.06865
2.2611,-1.75740,10.41510,1.94415
2.2779,-3.05270,12.90754,3.51001
2.3002,1.06545,7.47732,1.63529
2.3181,0.61772,9.51006,-0.43336
2.3381,-2.36554,10.73114,2.69356
2.3622,1.80528,9.09106,0.56505
2.3796,0.74941,10.03201,0.79729
2.4148,-0.36393,10.35284,2.17879
2.4210,2.29611,7.21874,1.75261
2.4381,1.21150,8.47334,1.42938
2.4583,0.66321,8.95219,2.46131
2.4805,1.16841,7.03677,1.96570
2.4987,0.83560,10.96099,-1.11334
2.5184,0.22267,7.77900,1.89627
2.5419,1.88669,6.56989,0.05507
2.5591,-1.80049,9.98891,-0.02394
2.5791,0.53392,10.53960,1.30488
2.6014,1.48206,8.30095,-0.07662
2.6208,-2.53314,10.79100,1.42938
2.6392,-1.92500,11.13817,2.86595
2.6635,1.30967,8.01603,0.54111
2.6791,-2.50202,10.35284,0.69434
2.6991,-2.17640,10.85325,1.28812
2.7202,0.55787,8.80854,0.46688
2.7376,-2.12372,10.52763,0.95053
2.7580,-1.79331,10.27862,1.08461
2.7807,0.07422,10.29299,0.73265
2.7987,-1.66642,11.30816,2.87313
2.8238,-0.85236,11.28422,1.47966
2.8396,-0.90982,10.91071,2.69116
2.8572,-0.03591,11.00648,1.80528
2.8777,0.69434,10.29059,1.84359
2.9003,-0.49801,10.91550,2.77496
2.9180,0.94334,10.09187,1.69754
2.9372,1.98007,9.89793,0.84997
2.9597,0.26816,10.39834,2.47568
2.9767,1.12052,9.60104,1.19474
2.9968,1.52994,9.77343,1.58262
3.0192,0.05507,9.70160,1.19953
3.0374,1.30488,8.69122,1.19474
3.0570,0.90743,8.02561,1.22108
3.0955,0.15563,8.83727,1.00799
3.1083,0.35675,8.85642,1.05109
3.1179,-0.40463,9.08627,1.22826
3.1401,-0.01915,8.60502,0.59617
3.1578,0.01915,8.68403,0.84278
3.1779,-0.48125,9.29936,0.91701
3.1996,-0.42618,9.48851,1.20911
3.2170,-0.57223,10.05835,0.84757
3.2373,-0.64885,9.50288,0.90982
3.2595,-0.76617,9.50288,1.22347
3.2801,-0.52435,9.92188,0.93377
3.3002,-0.32562,9.62259,0.78532
3.3207,-0.73744,10.15172,1.49403
3.3391,-0.34238,9.65132,1.28812
3.3605,-0.37590,9.96018,1.06306
3.3929,-0.64885,10.12299,1.39826
3.3988,-0.15084,9.76625,0.93377
3.4190,-0.32083,9.91469,1.21390
3.4413,-0.44055,9.81892,1.62332
3.4589,-0.16520,10.47495,0.88109
3.4804,-0.43336,10.38636,1.93218
3.5115,0.65124,10.34087,-0.10774
3.5322,0.19872,9.51245,1.23545
3.5398,-0.71349,10.59227,0.72547
3.5613,0.75420,9.77104,1.03193
3.5805,0.55308,10.31932,0.26816
3.6004,-0.84518,10.56594,1.15404
3.6228,0.65843,9.78061,0.28492
3.6473,0.05028,9.62738,1.25221
3.6590,-0.64885,9.77582,1.43178
3.6816,0.31604,9.07430,0.98165
3.6994,-0.41421,9.73991,0.98405
3.7195,-0.39027,9.46457,1.49403
3.7418,-0.18436,9.14852,0.94574
3.7596,-0.57223,9.61062,1.18277
3.7796,0.07901,9.06712,0.80208
3.8064,-0.08141,9.18923,0.86673
3.8198,-0.29928,9.17965,1.11094
3.8396,0.33280,9.17965,0.87152
3.8620,-0.27534,9.27542,1.21150
3.8806,-0.38787,9.93624,0.87152
3.9014,0.11493,9.61541,0.79490
3.9244,-0.14845,10.00567,1.26657
3.9425,-0.44773,10.14454,1.22108
3.9624,0.25140,9.28739,1.07742
3.9921,-0.36393,9.50767,1.15404
4.0001,-0.06704,9.79498,1.32882
4.0199,0.25379,9.54837,1.13249
4.0426,-0.81405,10.50129,1.51797
4.0599,-0.10056,10.34566,1.47487
4.0809,-0.07662,10.47256,1.35037
4.1018,-1.12052,10.69044,1.54910
4.1201,0.02634,10.21877,1.21150
4.1398,-0.18436,9.85723,0.95292
4.1634,-0.93616,10.03201,1.70951
4.1823,0.28971,9.49091,0.90025
4.2187,-0.41182,9.49809,1.35995
4.2451,-0.35914,9.64174,1.14446
4.2451,0.27295,8.99050,0.84997
4.2656,-0.33999,9.43344,1.49882
4.2840,0.06465,9.24669,1.06545
4.3011,0.25379,9.16289,1.14686
4.3215,-0.15563,9.40471,1.48445
4.3425,0.01197,9.56513,1.20671
4.3600,-0.28731,9.65132,1.51318
4.3832,-0.20830,9.70639,1.31446
4.4027,-0.16042,9.84765,1.73824
4.4205,-0.15802,9.86681,1.52036
4.4402,-0.64406,9.89793,1.85077
4.4628,-0.27055,9.91709,1.17080
4.4808,0.07183,9.50527,1.09179
4.5020,-0.40942,9.86920,1.38150
4.5234,0.11493,9.28739,0.78532
4.5413,0.10056,9.17965,0.88109
4.5615,-0.63448,9.68484,1.03672
4.5860,0.00958,9.44541,0.91461
4.6033,-0.38308,10.21158,1.24023
4.6233,-0.67758,9.95779,1.44375
4.6530,0.01915,10.08708,1.32164
4.6613,-0.76138,10.21398,1.47248
4.6823,0.20591,9.67287,1.09418
4.7035,-0.16520,10.00567,1.40305
4.7211,-0.55068,9.88117,1.64726
