time,X_value,Y_value,Z_value
Started:,Oct 20 2018,21:36:11:807, 
0.0237,0.00294,0.00464,-0.00160
0.0426,0.00477,0.00586,-0.00465
0.0600,0.00171,-0.00452,0.00085
0.0824,-0.00195,-0.01735,0.00451
0.1026,0.00966,0.03335,-0.01198
0.1198,-0.00256,-0.02285,0.01001
0.1406,0.00599,0.02663,-0.00893
0.1629,-0.00439,-0.01918,0.00818
0.1802,0.00232,0.01258,-0.00282
0.2013,0.00110,0.00281,0.00268
0.2304,-0.00012,-0.00636,0.00451
0.2427,0.00294,0.01075,0.00085
0.2603,0.00171,0.00831,-0.00099
0.2828,-0.00195,-0.01369,0.00390
0.3008,0.00538,0.02113,-0.00710
0.3223,-0.00439,-0.02346,0.01184
0.3440,0.00355,0.02602,-0.00893
0.3637,-0.00073,0.00220,-0.00038
0.3804,-0.00195,-0.00941,0.00634
0.4022,0.00232,0.01869,-0.00343
0.4203,0.00049,0.00281,0.00146
0.4406,-0.00134,-0.00513,0.00451
0.4632,0.00294,0.01747,-0.00465
0.4811,-0.00501,-0.01674,0.01184
0.5054,0.00477,0.02113,-0.00526
0.5391,0.00110,-0.00147,0.00512
0.5413,-0.00317,-0.00330,0.00573
0.5604,0.00660,0.02846,-0.00404
0.5830,-0.00623,-0.02285,0.01062
0.6003,0.00538,0.02785,-0.00893
0.6224,-0.00073,-0.00697,0.00451
0.6531,0.00171,0.00036,0.00329
0.6638,0.00171,0.01136,-0.00221
0.6805,0.00477,0.01747,-0.00221
0.7028,-0.00806,-0.02651,0.01062
0.7201,0.00538,0.03213,-0.00893
0.7408,-0.00684,-0.02224,0.01001
0.7629,0.00660,0.02419,-0.00587
0.7936,-0.00317,-0.01185,0.00512
0.8060,0.00232,0.00097,0.00207
0.8251,-0.00012,-0.00025,0.00085
0.8427,0.00477,0.00586,0.00024
0.8615,-0.00012,-0.00513,0.00329
0.8858,0.00355,0.01625,-0.00465
0.9017,-0.00073,-0.01002,0.00451
0.9283,0.00966,0.01075,-0.00648
0.9434,0.00538,-0.00208,0.00146
0.9612,-0.00134,-0.00880,0.00573
0.9809,0.00538,0.02358,-0.00710
1.0038,-0.00439,-0.01674,0.00634
1.0221,0.00355,0.01502,-0.00038
1.0420,0.00110,0.01319,-0.00099
1.0928,0.00355,0.01319,-0.00221
1.0930,-0.00256,-0.00513,0.00207
1.1086,0.00538,0.01441,-0.00404
1.1233,-0.00501,-0.01552,0.00695
1.1413,0.00904,0.02663,-0.00893
1.1602,-0.00501,-0.02712,0.01062
1.1829,0.00538,0.02236,-0.00710
1.2083,-0.00317,-0.01430,0.00451
1.2249,0.00416,0.00892,-0.00160
1.2426,-0.00073,-0.00513,0.00268
1.2604,0.00294,-0.00147,0.00146
1.2803,-0.00256,-0.01185,0.00573
1.3032,0.00966,0.01869,-0.00710
1.3204,-0.00439,-0.03018,0.01123
1.3528,0.00721,0.01747,-0.00832
1.3665,-0.00317,-0.02102,0.00757
1.3811,0.00171,0.01441,-0.00343
1.4002,-0.00073,-0.00513,0.00634
1.4229,-0.00317,0.00403,0.00207
1.4404,0.00416,0.01930,-0.00282
1.4602,-0.00195,-0.00819,0.00573
1.4891,0.00294,0.01136,0.00085
1.5011,0.00110,0.00831,-0.00221
1.5205,-0.00073,-0.00819,0.00390
1.5423,0.00232,0.02297,-0.00648
1.5604,-0.00378,-0.01369,0.00634
1.5804,0.00232,0.01686,-0.00221
1.6026,0.00049,0.00647,0.00207
1.6379,-0.00073,-0.00086,0.00451
1.6532,0.00355,0.01991,-0.00404
1.6623,-0.00012,-0.00513,0.00451
1.6803,0.00110,0.00159,0.00268
1.7002,0.00294,0.02052,-0.00404
1.7223,-0.00439,-0.02102,0.01306
1.7401,0.00171,0.01075,-0.00038
1.7697,0.00232,0.01136,0.00085
1.7834,-0.00439,-0.01307,0.00818
1.8037,0.00721,0.02785,-0.00587
1.8211,-0.00806,-0.02896,0.01184
1.8436,0.01027,0.04251,-0.01259
1.8607,-0.00745,-0.03384,0.01367
1.8812,0.00599,0.01991,-0.00465
1.9099,0.00049,0.00097,0.00085
1.9271,0.00110,-0.00697,0.00512
1.9413,0.00171,0.00036,-0.00221
1.9634,0.00599,0.01930,-0.00710
1.9807,-0.00623,-0.03812,0.01306
2.0011,0.01027,0.04007,-0.01565
2.0234,-0.01111,-0.02041,0.01001
2.0533,0.00355,0.00586,-0.00099
2.0681,0.00843,0.00831,-0.00038
2.0835,0.00599,-0.01857,0.00390
2.1015,0.00721,-0.00697,-0.00282
2.1206,-0.00134,-0.00636,0.00268
2.1437,0.00294,0.02541,0.00024
2.1614,-0.00317,0.00708,0.00390
2.1968,-0.00623,-0.00574,0.01001
2.2118,-0.00439,0.00647,0.00390
2.2215,0.00416,0.02358,-0.00282
2.2445,-0.00928,-0.03018,0.01367
2.2640,0.00904,0.03641,-0.01198
2.2814,-0.00256,-0.02835,0.00879
2.3008,0.01027,0.00525,-0.00343
2.3299,0.00538,-0.00452,-0.00282
2.3426,0.00477,-0.00880,-0.00038
2.3614,-0.00256,-0.01491,0.00146
2.3837,0.00599,0.01930,-0.00710
2.4013,-0.00501,-0.01735,0.00818
2.4215,0.00294,0.02602,-0.00771
2.4460,0.00110,-0.00697,0.00695
2.4694,0.00477,0.01014,-0.00282
2.4831,0.00660,0.00586,-0.00038
2.5054,-0.00134,-0.01491,0.00818
2.5229,0.00966,0.01930,-0.00404
2.5429,-0.00256,-0.01246,0.00634
2.5671,0.00171,0.01258,0.00024
2.5847,-0.00317,0.00159,0.00146
2.6217,-0.00012,0.00586,0.00390
2.6353,-0.00378,0.00708,0.00085
2.6452,0.00171,0.01319,0.00085
2.6629,-0.00378,-0.00513,0.00512
2.6856,0.00477,0.00953,-0.00160
2.7029,0.00049,-0.01124,0.00207
2.7229,0.00904,0.01869,-0.00587
2.7523,-0.00195,-0.02102,0.00757
2.7628,0.00782,0.01197,-0.00343
2.7827,-0.00012,-0.00391,0.00085
2.8056,-0.00012,0.00525,-0.00099
2.8233,-0.00134,-0.00452,0.00390
2.8432,0.00355,0.01014,-0.00282
2.8659,-0.00195,-0.01246,0.00146
2.8924,0.00599,0.01502,-0.00526
2.9083,-0.00073,-0.02102,0.00757
2.9256,0.00660,0.01564,-0.00404
2.9428,-0.00195,-0.00941,0.00512
2.9632,-0.00256,-0.00269,0.00207
2.9850,0.00171,0.01319,-0.00099
3.0033,-0.00501,-0.00819,0.00940
3.0322,-0.00012,0.01808,-0.00160
3.0467,-0.00134,0.01197,-0.00160
3.0623,-0.00378,-0.01491,0.01123
3.0827,0.00599,0.02480,-0.00587
3.1052,0.00171,-0.00269,0.00329
3.1234,0.00294,-0.00025,0.00024
3.1434,0.00599,0.00892,-0.00160
3.1717,-0.00073,-0.00636,0.00268
3.1830,0.00477,0.01869,-0.00648
3.2035,-0.00195,0.00281,0.00146
