time,X_value,Y_value,Z_value
Started:,Oct 08 2018,16:38:01:884, 
0.0172,0.00509,0.10445,-0.01723
0.0371,-0.02484,0.12094,-0.01173
0.0600,0.00753,0.13072,-0.02639
0.0780,-0.01018,0.09162,0.00477
0.0989,0.01303,0.07757,-0.00867
0.1266,0.01059,0.07574,-0.00562
0.1391,0.00815,0.09040,0.00599
0.1591,0.02342,0.07269,0.01882
0.1810,0.01670,0.07696,0.01515
0.1997,0.00753,0.06413,0.00477
0.2198,0.01425,0.02015,0.02737
0.2422,0.02158,0.00854,0.02737
0.2655,0.01853,0.05008,0.01943
0.2804,0.01853,0.02504,0.03225
0.3012,0.03319,-0.00673,0.02920
0.3189,0.02403,0.00732,0.02553
0.3392,0.01059,0.02931,0.02187
0.3622,0.03258,0.00671,0.02248
0.3812,0.00387,0.02931,0.01698
0.4028,-0.00896,0.11422,-0.01234
0.4218,-0.01446,0.08551,-0.00684
0.4391,-0.00285,0.05436,0.00171
0.4592,-0.00102,0.05802,-0.00501
0.4817,-0.01324,0.07818,0.00477
0.4996,0.00570,0.03726,-0.00012
0.5211,-0.00774,0.08551,-0.00623
0.5613,-0.01079,0.14416,-0.01600
0.5744,-0.00590,0.15515,-0.01600
0.5799,0.01181,0.15210,-0.02883
0.6025,-0.00468,0.13805,-0.00928
0.6195,0.01303,0.08429,0.01148
0.6400,0.04907,0.02076,0.02798
0.6624,0.05029,0.00549,0.02859
0.6976,0.02708,0.04092,0.02981
0.7100,0.00448,0.07452,0.01759
0.7237,0.00570,0.10750,-0.00257
0.7400,-0.00346,0.15149,-0.01112
0.7605,-0.00041,0.12522,-0.00990
0.7849,-0.00590,0.10323,0.00049
0.8001,-0.00774,0.11361,-0.00867
0.8291,-0.00652,0.09834,-0.00257
0.8459,-0.00468,0.08490,0.01943
0.8610,-0.01201,0.09223,0.02248
0.8817,-0.00652,0.08185,0.02370
0.9039,0.00020,0.04153,0.03164
0.9224,-0.01507,0.09040,0.00171
0.9424,-0.02423,0.12766,-0.00134
0.9832,-0.02362,0.14843,-0.02089
0.9974,-0.02484,0.12889,-0.02028
1.0043,-0.01873,0.12705,-0.01417
1.0257,-0.01568,0.11056,-0.01295
1.0433,-0.01507,0.08063,0.01210
1.0635,-0.00652,0.08307,0.01393
1.0863,-0.00590,0.12461,-0.00501
1.1326,-0.00957,0.11545,-0.00440
1.1329,0.00081,0.08368,0.00660
1.1473,0.00143,0.09529,-0.00257
1.1657,0.01548,0.09040,0.00110
1.1850,0.02647,0.08307,0.01026
1.2067,0.02403,0.06841,0.01882
1.2245,0.02769,0.06169,0.02004
1.2606,0.04907,0.03176,0.02798
1.2740,0.03930,0.05864,0.01698
1.2851,0.01914,0.10628,-0.00073
1.3045,0.01425,0.09712,0.00110
1.3295,0.02342,0.08979,0.00049
1.3467,0.00753,0.09590,0.00415
1.3659,0.01181,0.10323,0.00049
1.4069,0.01059,0.09529,0.00049
1.4075,0.02769,0.05008,0.01210
1.4265,0.00509,0.12278,-0.01112
1.4474,0.01120,0.18325,-0.03800
1.4655,0.03197,0.14477,-0.02089
1.4869,0.02220,0.11056,0.00477
1.5092,0.03319,0.06902,0.01271
1.5447,0.04052,0.03909,0.01943
1.5583,0.02708,0.06902,0.01454
1.5675,0.01853,0.04764,0.02798
1.5871,0.01731,0.04764,0.02492
1.6067,0.00204,0.09223,0.00049
1.6316,0.00265,0.06780,0.01454
1.6482,-0.00285,0.06047,0.01271
1.6866,-0.00896,0.06841,0.01026
1.7034,-0.00774,0.09407,0.00232
1.7072,-0.01385,0.06719,0.02187
1.7275,-0.00346,0.05864,0.03103
1.7505,0.00937,0.06536,0.02309
1.7705,0.00692,0.04825,0.02553
1.7896,0.01059,0.08124,0.01332
1.8297,0.00631,0.12522,0.00354
1.8299,-0.01324,0.15454,-0.00684
1.8504,-0.01568,0.15943,-0.01845
1.8711,-0.00529,0.14110,-0.01112
1.8892,-0.00468,0.10873,0.01087
1.9095,0.00937,0.13011,0.00293
1.9316,-0.01018,0.15332,0.00232
1.9598,-0.00529,0.16615,-0.00195
1.9782,0.00387,0.15027,-0.00806
1.9917,-0.00102,0.16432,-0.00928
2.0093,-0.00163,0.16432,-0.00318
2.0290,0.00204,0.13622,0.00293
2.0522,0.01670,0.07941,0.03470
2.0697,0.01120,0.10262,0.02431
2.1072,0.00692,0.12705,0.00171
2.1177,0.02586,0.13255,-0.00134
2.1299,0.00143,0.19058,-0.01723
2.1504,0.01059,0.18508,-0.02211
2.1745,0.00081,0.21929,-0.02639
2.1922,0.00509,0.21318,-0.01845
2.2121,0.00937,0.17898,-0.00684
2.2604,0.00081,0.13438,0.02492
2.2628,-0.00468,0.13011,0.01820
2.2764,-0.01629,0.15943,0.01515
2.2964,-0.02790,0.19791,-0.00134
2.3130,-0.03645,0.22418,-0.00928
2.3334,-0.03278,0.22846,0.00843
2.3570,-0.03400,0.23579,0.00538
2.3922,-0.02179,0.21135,0.00843
2.4073,-0.01873,0.19486,0.02309
2.4174,-0.01262,0.20219,0.02004
2.4351,-0.02423,0.23212,0.00110
2.4539,0.00326,0.17837,-0.00073
2.4775,0.01914,0.13377,0.01515
2.4961,0.01731,0.13744,0.02187
2.5348,0.02036,0.14782,0.01759
2.5396,0.02036,0.16065,0.02553
2.5626,0.00143,0.16981,0.03348
2.5789,0.01792,0.14049,0.06768
2.6012,-0.00835,0.16493,0.05852
2.6175,0.01548,0.15454,0.04814
2.6385,-0.00957,0.18325,0.01882
2.6764,0.01670,0.21074,-0.00684
2.6889,0.00509,0.21135,-0.00928
2.6978,0.02708,0.17409,0.01637
2.7191,0.02830,0.15210,0.01698
2.7385,0.03014,0.13316,0.02615
2.7577,0.03197,0.15882,-0.00195
2.7793,0.01364,0.19486,-0.00806
2.8073,0.01731,0.22785,-0.02639
2.8211,0.01853,0.21868,-0.02028
2.8387,0.00509,0.20402,-0.00562
2.8564,0.00815,0.16798,0.00599
2.8778,0.02097,0.14843,0.03042
2.9011,-0.00163,0.18142,0.02615
