time,X_value,Y_value,Z_value
Started:,Oct 08 2018,17:29:44:472, 
0.0187,0.01915,10.50847,-0.10774
0.0374,-0.26576,9.52921,-1.18038
0.0603,-0.97447,9.02881,2.24583
0.0807,-0.37351,8.94980,2.39906
0.0974,0.13647,10.11581,-0.14845
0.1199,-0.01437,9.75906,0.74701
0.1372,-0.11493,9.48133,1.36234
0.1582,0.21548,9.60344,3.10537
0.1804,0.53392,10.36003,-0.59857
0.1986,0.28013,9.34725,0.16999
0.2222,-0.38548,11.02803,0.25619
0.2400,-0.00479,9.86920,1.73345
0.2574,-1.09179,9.25148,2.70314
0.2802,0.29689,8.44221,1.06545
0.3003,0.22985,9.21556,0.29210
0.3182,-0.53632,9.73273,0.37830
0.3391,-0.69434,9.58668,1.25939
0.3678,0.05267,10.01765,1.76219
0.3798,0.09577,9.32809,1.90105
0.3977,0.22985,8.47813,0.77335
0.4197,0.14845,10.28820,0.38069
0.4388,-0.03352,10.40552,1.18277
0.4580,-0.45252,10.75987,1.70951
0.4800,0.27055,10.53481,0.66800
0.5014,0.12929,9.07430,2.43498
0.5196,0.14366,9.82371,0.79969
0.5405,-0.46210,9.89554,0.50040
0.5581,-0.71110,11.40154,0.15563
0.5784,-0.69195,9.35683,2.03513
0.6004,-0.20591,9.97215,1.15883
0.6186,0.06943,8.43024,1.50121
0.6534,0.27295,8.80375,0.08380
0.6706,0.04789,10.62819,1.00320
0.6827,-0.18196,9.27063,1.18995
0.7208,-0.09098,10.42946,-0.45252
0.7386,0.18675,9.87638,-0.25379
0.7589,-0.04310,9.31852,0.38548
0.7882,0.03591,10.51805,1.11094
0.7998,0.28492,10.27862,1.32643
0.8185,0.33999,9.53640,0.69434
0.8403,0.39027,10.64016,1.90105
0.8587,0.09338,8.79417,1.02236
0.8794,-0.22746,10.46777,1.64247
0.9007,-0.56265,9.59386,2.22907
0.9258,-0.53871,10.15172,2.08302
0.9381,-0.07422,9.22275,1.64008
0.9625,-0.26337,9.01684,0.23943
0.9786,0.60096,9.85484,-0.92419
0.9985,0.34717,9.28260,0.71828
1.0206,-0.17957,9.43823,0.55068
1.0387,0.28013,9.65850,1.69275
1.0659,0.33041,9.16289,1.38629
1.0815,0.04070,9.46217,1.85796
1.0994,-0.46688,9.65372,1.46290
1.1200,-0.72068,10.64016,1.63290
1.1419,-0.23943,10.64016,2.31287
1.1597,-0.12929,8.67206,1.97049
1.1832,-0.09098,9.28260,1.19235
1.2218,0.15802,10.28102,-1.02954
1.2368,-0.04549,9.15331,0.18436
1.2433,-0.57463,10.09905,1.09658
1.2632,0.53153,9.49330,0.82124
1.2809,0.17239,8.22912,3.08622
1.3009,0.49801,9.44302,0.47646
1.3246,0.10295,9.56752,0.99841
1.3625,-0.06704,9.66329,0.57702
1.3826,-0.19154,10.03201,0.64167
1.3837,-0.06704,9.97455,2.03753
1.4028,-0.00239,9.05515,1.53952
1.4209,0.21548,9.78301,0.76856
1.4441,0.25140,9.71118,0.34238
1.4621,-0.08141,10.65452,0.35914
1.5111,0.11253,9.68963,0.30647
1.5113,0.44773,8.72234,1.56825
1.5250,0.18915,8.73671,1.49403
1.5419,0.29450,10.09426,0.39027
1.5630,-0.12450,9.88836,1.53473
1.5809,-0.65364,10.70241,0.63209
1.6014,0.23943,9.75906,-0.05507
1.6432,0.35196,9.33528,1.64008
1.6434,0.40463,9.30655,1.81247
1.6612,-0.11253,9.75667,2.86355
1.6828,0.04549,10.42707,1.47008
1.7004,-0.49322,9.76625,1.87711
1.7221,-0.03591,10.46537,1.07742
1.7454,-0.16042,9.33767,1.07982
1.7800,-0.15323,10.67128,0.29210
1.7984,-0.12211,9.93145,1.66881
1.8032,-0.09817,10.87001,1.13249
1.8208,-0.35435,10.23553,0.65124
1.8408,-0.28731,9.47415,1.92979
1.8631,0.31126,9.32809,0.25379
1.8808,0.03591,9.91230,-0.18436
1.9136,-0.51477,9.59865,0.16760
1.9267,-0.14605,8.78938,1.72388
1.9448,0.18436,9.64414,0.66561
1.9625,-0.56026,10.12778,2.14288
1.9828,-0.42858,9.64653,1.77895
2.0019,-0.12450,9.43584,1.41262
2.0211,0.23224,9.45260,0.34238
2.0619,-0.27055,10.46298,1.21869
2.0771,0.05267,10.20201,0.53392
2.0802,0.27055,9.55316,1.78613
2.1027,0.36154,9.23472,1.29770
2.1204,-0.65843,9.52443,1.58740
2.1411,-0.61772,10.66889,1.38629
2.1629,-0.55068,9.52203,1.17559
2.1994,-0.62012,8.83727,1.23066
2.2172,0.14366,9.70400,1.41023
2.2227,-0.02873,8.99290,1.55149
2.2448,0.13647,9.28979,1.84359
2.2603,-0.60096,10.27862,2.01837
2.2842,-0.20351,9.96018,1.30249
